player_name,pfr_player_id,adv_stat_category,team,tgt,rec,receiving_yards,receiving_td,receiving_fd,receiving_yards_before_catch,receiving_yards_before_catch_avg,receiving_yards_after_catch,receiving_yards_after_catch_avg,adot,receiving_broken_tackles,receiving_per_broken_tackle,receiving_drop,receiving_drop_pct,receiving_int,receiving_rat,pfr_game_id
Chad Hansen,HansCh00,receiving,HOU,7,7,56,0,3,51,7.3,5,0.7,7.3,0,NA,0,0,0,100,202012130chi
Jordan Akins,AkinJo00,receiving,HOU,6,3,20,0,1,13,4.3,7,2.3,6.7,0,NA,1,16.7,0,57.6,202012130chi
Keke Coutee,CoutKe00,receiving,HOU,3,3,24,1,2,5,1.7,19,6.3,1.7,0,NA,0,0,0,139.6,202012130chi
Steven Mitchell,MitcSt02,receiving,HOU,5,3,38,0,2,30,10,8,2.7,13,0,NA,0,0,0,83.7,202012130chi
Duke Johnson,JohnDu00,receiving,HOU,2,2,53,0,1,1,0.5,52,26,0.5,0,NA,0,0,0,118.7,202012130chi
Darren Fells,FellDa01,receiving,HOU,1,1,15,0,1,1,1,14,14,1,0,NA,0,0,0,118.7,202012130chi
Buddy Howell,HoweGr00,receiving,HOU,2,1,3,0,0,-4,-4,7,7,9.5,0,NA,1,50,0,56.2,202012130chi
C.J. Prosise,ProsC.00,receiving,HOU,1,1,10,0,NA,3,3,7,7,3,0,NA,0,0,0,108.3,202012130chi
Allen Robinson,RobiAl02,receiving,CHI,13,9,123,1,8,76,8.4,47,5.2,8.2,0,NA,1,7.7,0,124.8,202012130chi
Jimmy Graham,GrahJi00,receiving,CHI,4,4,23,1,2,1,0.3,22,5.5,0.3,0,NA,0,0,0,130.2,202012130chi
Cole Kmet,KmetCo00,receiving,CHI,7,4,41,0,2,9,2.3,32,8,3.6,1,4,1,14.3,0,74.1,202012130chi
David Montgomery,MontDa01,receiving,CHI,4,3,42,0,2,-6,-2,48,16,-1.5,0,NA,0,0,0,108.3,202012130chi
Anthony Miller,MillAn02,receiving,CHI,2,2,16,0,1,2,1,14,7,1,0,NA,0,0,0,100,202012130chi
Darnell Mooney,MoonDa00,receiving,CHI,2,2,22,1,2,-5,-2.5,27,13.5,-2.5,0,NA,0,0,0,152.1,202012130chi
Cordarrelle Patterson,PattCo00,receiving,CHI,1,0,0,0,0,0,NA,0,NA,20,0,NA,0,0,0,39.6,202012130chi
