player_name,pfr_player_id,adv_stat_category,team,def_ints,def_targets,def_completions_allowed,def_completion_pct,def_yards_allowed,def_yards_allowed_per_cmp,def_yards_allowed_per_tgt,def_receiving_td_allowed,def_passer_rating_allowed,def_adot,def_air_yards_completed,def_yards_after_catch,def_times_blitzed,def_times_hurried,def_times_hitqb,def_sacks,def_pressures,def_tackles_combined,def_missed_tackles,def_missed_tackle_pct,pfr_game_id
Buster Skrine,SkriBu00,defense,CHI,0,4,3,75.0%,59,19.7,14.8,0,116.7,11,34,25,0,0,0,0,0,2,0,0.0%,201911170ram
Kyle Fuller,FullKy00,defense,CHI,0,3,2,66.7%,44,22,14.7,0,109.7,11.7,25,19,0,0,0,0,0,3,0,0.0%,201911170ram
Leonard Floyd,FloyLe00,defense,CHI,0,1,1,100.0%,7,7,7,0,95.8,-8,-8,15,2,0,1,0,1,2,0,0.0%,201911170ram
Prince Amukamara,AmukPr00,defense,CHI,0,3,1,33.3%,3,3,1,0,42.4,14,-3,6,0,0,0,0,0,5,0,0.0%,201911170ram
Ha Ha Clinton-Dix,ClinHa00,defense,CHI,0,1,1,100.0%,20,20,20,0,118.7,20,20,0,0,0,0,0,0,7,0,0.0%,201911170ram
Roquan Smith,SmitRo07,defense,CHI,1,2,1,50.0%,11,11,5.5,0,27.1,7.5,5,6,0,0,0,0,0,11,0,0.0%,201911170ram
James Vaughters,VaugJa01,defense,CHI,0,1,1,100.0%,6,6,6,0,91.7,1,1,5,0,0,0,0,0,2,0,0.0%,201911170ram
Nick Williams,WillNi01,defense,CHI,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,3,0,0.0%,201911170ram
Eddie Jackson,JackEd01,defense,CHI,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,6,1,14.3%,201911170ram
Nick Kwiatkoski,KwiaNi00,defense,CHI,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,4,0,0.0%,201911170ram
Troy Hill,HillTr01,defense,LAR,1,10,6,60.0%,64,10.7,6.4,0,39.2,10.7,52,12,0,0,0,1,1,6,0,0.0%,201911170ram
Cory Littleton,LittCo01,defense,LAR,0,8,4,50.0%,52,13,6.5,1,110.4,8,37,15,6,0,0,0,0,3,0,0.0%,201911170ram
Taylor Rapp,RappTa00,defense,LAR,0,5,3,60.0%,23,7.7,4.6,0,71.2,0.8,-2,25,1,0,0,0,0,8,0,0.0%,201911170ram
Eric Weddle,WeddEr99,defense,LAR,0,3,3,100.0%,15,5,5,0,87.5,-1.3,-4,19,0,0,0,0,0,6,0,0.0%,201911170ram
Nickell Robey-Coleman,RobeNi00,defense,LAR,0,6,3,50.0%,18,6,3,0,56.2,4,9,9,0,0,0,0,0,4,1,20.0%,201911170ram
Jalen Ramsey,RamsJa00,defense,LAR,0,7,2,28.6%,17,8.5,2.4,0,39.6,12,9,8,0,0,0,0,0,4,0,0.0%,201911170ram
Clay Matthews,MattCl99,defense,LAR,0,1,1,100.0%,0,0,0,0,79.2,0,0,0,4,2,0,0,2,2,0,0.0%,201911170ram
Marqui Christian,ChriMa00,defense,LAR,0,2,1,50.0%,9,9,4.5,0,62.5,13.5,4,5,0,0,0,0,0,3,0,0.0%,201911170ram
David Long,LongDa02,defense,LAR,0,2,1,50.0%,6,6,3,0,56.2,8.5,3,3,0,0,0,0,0,1,0,0.0%,201911170ram
Aaron Donald,DonaAa00,defense,LAR,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,2,7,4,0,0.0%,201911170ram
Morgan Fox,FoxxMo00,defense,LAR,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,2,0,0.0%,201911170ram
Michael Brockers,BrocMi00,defense,LAR,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,5,0,0.0%,201911170ram
Samson Ebukam,EbukSa00,defense,LAR,0,1,0,0.0%,NA,NA,0,NA,39.6,6,NA,NA,3,0,0,0,0,4,0,0.0%,201911170ram
