player_name,pfr_player_id,adv_stat_category,team,def_ints,def_targets,def_completions_allowed,def_completion_pct,def_yards_allowed,def_yards_allowed_per_cmp,def_yards_allowed_per_tgt,def_receiving_td_allowed,def_passer_rating_allowed,def_adot,def_air_yards_completed,def_yards_after_catch,def_times_blitzed,def_times_hurried,def_times_hitqb,def_sacks,def_pressures,def_tackles_combined,def_missed_tackles,def_missed_tackle_pct,pfr_game_id
Nathan Gerry,GerrNa00,defense,PHI,0,6,4,66.7%,28,7,4.7,1,116.7,3.5,21,7,4,0,0,1,1,6,2,25.0%,201910270buf
Ronald Darby,DarbRo00,defense,PHI,0,7,4,57.1%,34,8.5,4.9,0,69.9,15.9,26,8,0,0,0,0,0,2,1,33.3%,201910270buf
Malcolm Jenkins,JenkMa99,defense,PHI,0,6,2,33.3%,32,16,5.3,0,52.1,8.7,19,13,4,1,1,0,2,6,0,0.0%,201910270buf
Brandon Graham,GrahBr99,defense,PHI,0,2,2,100.0%,0,0,0,0,79.2,-5,-10,10,0,0,0,1,1,6,0,0.0%,201910270buf
Jalen Mills,MillJa02,defense,PHI,0,4,2,50.0%,26,13,6.5,0,70.8,13.3,29,-3,0,0,0,0,0,3,0,0.0%,201910270buf
Derek Barnett,BarnDe01,defense,PHI,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,2,0.5,4,1,0,0.0%,201910270buf
Fletcher Cox,CoxxFl00,defense,PHI,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.5,2,6,2,25.0%,201910270buf
Bruce Hector,HectBr00,defense,PHI,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,1,0,0,NA,201910270buf
Vinny Curry,CurrVi00,defense,PHI,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,1,0,0.0%,201910270buf
Albert Huggins,HuggAl01,defense,PHI,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,1,1,0,0.0%,201910270buf
Rodney McLeod,McLeRo00,defense,PHI,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,4,1,20.0%,201910270buf
Andrew Sendejo,SendAn00,defense,PHI,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,2,0,0.0%,201910270buf
Kamu Grugier-Hill,GrugKa00,defense,PHI,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,2,1,33.3%,201910270buf
Duke Riley,RileDu00,defense,PHI,0,1,0,0.0%,NA,NA,0,NA,39.6,15,NA,NA,0,0,0,0,0,0,0,NA,201910270buf
Matt Milano,MilaMa00,defense,BUF,0,4,4,100.0%,26,6.5,6.5,0,93.7,-2.8,-11,37,1,0,0,0,0,13,0,0.0%,201910270buf
Tre'Davious White,WhitTr01,defense,BUF,0,5,3,60.0%,26,8.7,5.2,0,73.7,11,26,0,0,0,0,0,0,5,1,16.7%,201910270buf
Levi Wallace,WallLe00,defense,BUF,0,3,2,66.7%,37,18.5,12.3,0,109,11.3,31,6,0,0,0,0,0,4,0,0.0%,201910270buf
Dean Marlowe,MarlDe00,defense,BUF,0,2,2,100.0%,13,6.5,6.5,0,93.7,4,8,5,2,0,0,0,0,2,0,0.0%,201910270buf
Micah Hyde,HydeMi00,defense,BUF,0,3,2,66.7%,33,16.5,11,0,103.5,3.7,13,20,0,0,0,0,0,7,1,12.5%,201910270buf
Jordan Poyer,PoyeJo00,defense,BUF,0,2,1,50.0%,5,5,2.5,1,95.8,8,5,0,2,1,0,0,1,9,1,10.0%,201910270buf
Tremaine Edmunds,EdmuTr01,defense,BUF,0,2,1,50.0%,7,7,3.5,0,58.3,1.5,3,4,1,0,0,0,0,9,1,10.0%,201910270buf
Shaq Lawson,LawsSh00,defense,BUF,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,2,3,1,25.0%,201910270buf
Ed Oliver,OlivEd00,defense,BUF,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,1,5,0,0.0%,201910270buf
Taron Johnson,JohnTa01,defense,BUF,0,1,0,0.0%,NA,NA,0,NA,39.6,15,NA,NA,1,0,0,1,1,3,0,0.0%,201910270buf
Jordan Phillips,PhilJo01,defense,BUF,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,1,1,50.0%,201910270buf
Darryl Johnson,JohnDa10,defense,BUF,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,2,0,0.0%,201910270buf
Lorenzo Alexander,AlexLo99,defense,BUF,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1,1,50.0%,201910270buf
Kevin Johnson,JohnKe04,defense,BUF,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,2,1,33.3%,201910270buf
