player_name,pfr_player_id,adv_stat_category,team,tgt,rec,receiving_yards,receiving_td,receiving_fd,receiving_yards_before_catch,receiving_yards_before_catch_avg,receiving_yards_after_catch,receiving_yards_after_catch_avg,adot,receiving_broken_tackles,receiving_per_broken_tackle,receiving_drop,receiving_drop_pct,receiving_int,receiving_rat,pfr_game_id
James White,WhitJa02,receiving,NWE,13,10,79,0,5,15,1.5,64,6.4,1.8,0,NA,0,0,0,91.5,201810290buf
Julian Edelman,EdelJu00,receiving,NWE,10,9,104,0,5,68,7.6,36,4,8,1,9,0,0,0,110,201810290buf
Josh Gordon,GordJo02,receiving,NWE,6,4,42,0,NA,38,9.5,4,1,14,0,NA,1,16.7,0,86.8,201810290buf
Rob Gronkowski,GronRo00,receiving,NWE,8,3,43,0,3,35,11.7,8,2.7,14.5,0,NA,0,0,0,55.7,201810290buf
Chris Hogan,HogaCh00,receiving,NWE,2,2,49,0,2,34,17,15,7.5,17,0,NA,0,0,0,118.7,201810290buf
James Develin,DeveJa00,receiving,NWE,2,1,7,0,NA,2,2,5,5,3.5,0,NA,0,0,0,58.3,201810290buf
Zay Jones,JoneZa00,receiving,BUF,8,6,55,0,3,39,6.5,16,2.7,10.1,0,NA,0,0,0,93.2,201810290buf
LeSean McCoy,McCoLe01,receiving,BUF,8,6,82,0,4,11,1.8,71,11.8,3,1,6,0,0,0,107.3,201810290buf
Charles Clay,ClayCh00,receiving,BUF,6,3,36,0,1,26,8.7,10,3.3,11.7,0,NA,0,0,1,29.2,201810290buf
Kelvin Benjamin,BenjKe00,receiving,BUF,7,2,45,0,1,40,20,5,2.5,18.7,0,NA,1,14.3,0,53.9,201810290buf
Andre Holmes,HolmAn00,receiving,BUF,3,2,45,0,2,40,20,5,2.5,20.7,0,NA,0,0,0,109.7,201810290buf
Jason Croom,CrooJa00,receiving,BUF,3,1,14,0,NA,7,7,7,7,11.7,0,NA,0,0,0,49.3,201810290buf
Patrick DiMarco,DiMaPa00,receiving,BUF,1,1,0,0,NA,-2,-2,2,2,-2,0,NA,0,0,0,79.2,201810290buf
Chris Ivory,IvorCh00,receiving,BUF,2,1,11,0,1,-6,-6,17,17,-1.5,0,NA,1,50,0,66.7,201810290buf
Ray-Ray McCloud,McClRa00,receiving,BUF,1,1,16,0,1,15,15,1,1,15,0,NA,0,0,0,118.7,201810290buf
Cam Phillips,PhilCa01,receiving,BUF,1,1,9,0,NA,2,2,7,7,2,0,NA,0,0,0,104.2,201810290buf
