player_name,pfr_player_id,adv_stat_category,team,tgt,rec,receiving_yards,receiving_td,receiving_fd,receiving_yards_before_catch,receiving_yards_before_catch_avg,receiving_yards_after_catch,receiving_yards_after_catch_avg,adot,receiving_broken_tackles,receiving_per_broken_tackle,receiving_drop,receiving_drop_pct,receiving_int,receiving_rat,pfr_game_id
Miles Sanders,SandMi01,receiving,PHI,6,4,27,0,0,2,0.5,25,6.3,0.3,1,4,0,0,0,76.4,202012270dal
Zach Ertz,ErtzZa00,receiving,PHI,7,3,33,0,1,18,6,15,5,5.4,0,NA,2,28.6,0,57.4,202012270dal
Dallas Goedert,GoedDa00,receiving,PHI,3,3,38,0,2,22,7.3,16,5.3,7.3,0,NA,0,0,0,118.7,202012270dal
Jalen Reagor,ReagJa00,receiving,PHI,7,3,30,0,2,6,2,24,8,7.1,0,NA,0,0,1,16.1,202012270dal
Travis Fulgham,FulgTr00,receiving,PHI,3,2,27,0,1,25,12.5,2,1,14,0,NA,0,0,1,55.6,202012270dal
Greg Ward,WardGr02,receiving,PHI,3,2,27,0,2,25,12.5,2,1,9.7,0,NA,0,0,0,95.1,202012270dal
Quez Watkins,WatkQu00,receiving,PHI,3,2,57,0,2,55,27.5,2,1,27.3,0,NA,0,0,0,109.7,202012270dal
DeSean Jackson,JackDe00,receiving,PHI,1,1,81,1,1,41,41,40,40,41,0,NA,0,0,0,158.3,202012270dal
Alshon Jeffery,JeffAl00,receiving,PHI,1,1,22,0,1,19,19,3,3,19,0,NA,0,0,0,118.7,202012270dal
Michael Gallup,GallMi00,receiving,DAL,8,6,121,2,6,53,8.8,68,11.3,11.3,0,NA,0,0,0,156.2,202012270dal
Amari Cooper,CoopAm00,receiving,DAL,6,4,121,0,3,51,12.8,70,17.5,9.5,0,NA,1,16.7,0,109.7,202012270dal
Ezekiel Elliott,ElliEz00,receiving,DAL,4,4,34,0,1,-1,-0.3,35,8.8,-0.3,0,NA,0,0,0,102.1,202012270dal
CeeDee Lamb,LambCe00,receiving,DAL,5,3,65,1,2,28,9.3,37,12.3,10.8,0,NA,0,0,1,104.2,202012270dal
Dalton Schultz,SchuDa00,receiving,DAL,4,3,21,0,1,20,6.7,1,0.3,5,0,NA,0,0,0,86.5,202012270dal
Blake Bell,BellBl00,receiving,DAL,1,1,7,0,NA,-3,-3,10,10,-3,0,NA,0,0,0,95.8,202012270dal
Tony Pollard,PollTo00,receiving,DAL,2,1,8,0,0,4,4,4,4,10.5,0,NA,0,0,0,60.4,202012270dal
