player_name,pfr_player_id,adv_stat_category,team,completions,attempts,passing_yards,passing_first_downs,passing_first_downs_pct,intended_air_yards,intended_air_yards_per_att,completed_air_yards,cay_cmp,completed_air_yards_per_attempt,passing_yards_after_catch,passing_yards_after_catch_per_cmp,passing_drops,passing_drop_pct,passing_bad_throws,passing_bad_throw_pct,times_sacked,times_blitzed,times_hurried,times_hit,times_pressured,times_pressured_pct,scramble_attempts,yards_per_scramble,pfr_game_id
Deshaun Watson,WatsDe00,passing,HOU,20,32,253,13,36.1,283,8.8,121,6.1,3.8,132,6.6,4,12.9%,5,16.1%,4,13,8,3,15,37.5%,4,6.8,202009100kan
Patrick Mahomes,MahoPa00,passing,KAN,24,32,211,16,48.5,147,4.6,78,3.3,2.4,133,5.5,1,3.1%,5,15.6%,1,13,1,2,4,12.1%,0,NA,202009100kan
