player_name,pfr_player_id,adv_stat_category,team,tgt,rec,receiving_yards,receiving_td,receiving_fd,receiving_yards_before_catch,receiving_yards_before_catch_avg,receiving_yards_after_catch,receiving_yards_after_catch_avg,adot,receiving_broken_tackles,receiving_per_broken_tackle,receiving_drop,receiving_drop_pct,receiving_int,receiving_rat,pfr_game_id
Amari Cooper,CoopAm00,receiving,DAL,14,10,81,0,4,66,6.6,15,1.5,8.1,0,NA,0,0,0,85.7,202009130ram
CeeDee Lamb,LambCe00,receiving,DAL,6,5,59,0,2,32,6.4,27,5.4,6.2,0,NA,0,0,0,107.6,202009130ram
Ezekiel Elliott,ElliEz00,receiving,DAL,4,3,31,1,2,4,1.3,27,9,1.8,0,NA,0,0,0,136.5,202009130ram
Michael Gallup,GallMi00,receiving,DAL,5,3,50,0,3,32,10.7,18,6,15.2,1,3,0,0,0,93.7,202009130ram
Tony Pollard,PollTo00,receiving,DAL,3,2,22,0,1,-1,-0.5,23,11.5,-1,0,NA,0,0,0,88.2,202009130ram
Blake Jarwin,JarwBl00,receiving,DAL,1,1,12,0,1,12,12,0,0,12,0,NA,0,0,0,116.7,202009130ram
Dalton Schultz,SchuDa00,receiving,DAL,4,1,11,0,1,7,7,4,4,3.5,0,NA,2,50,0,39.6,202009130ram
Robert Woods,WoodRo02,receiving,LAR,8,6,105,0,4,18,3,87,14.5,2.3,0,NA,0,0,0,116.7,202009130ram
Cooper Kupp,KuppCo00,receiving,LAR,5,4,40,0,3,22,5.5,18,4.5,3.8,0,NA,0,0,0,100,202009130ram
Malcolm Brown,BrowMa03,receiving,LAR,4,3,31,0,1,-14,-4.7,45,15,-5,0,NA,1,25,0,96.9,202009130ram
Tyler Higbee,HigbTy00,receiving,LAR,4,3,40,0,2,12,4,28,9.3,7.5,0,NA,0,0,0,106.2,202009130ram
Cam Akers,AkerCa00,receiving,LAR,1,1,4,0,NA,1,1,3,3,1,0,NA,0,0,0,83.3,202009130ram
Gerald Everett,EverGe00,receiving,LAR,2,1,7,0,NA,6,6,1,1,8,0,NA,1,50,0,58.3,202009130ram
Van Jefferson,JeffVa00,receiving,LAR,3,1,31,0,1,31,31,0,0,18.7,0,NA,1,33.3,1,33.3,202009130ram
Josh Reynolds,ReynJo00,receiving,LAR,1,1,17,0,1,4,4,13,13,4,0,NA,0,0,0,118.7,202009130ram
