player_name,pfr_player_id,adv_stat_category,team,completions,attempts,passing_yards,passing_first_downs,passing_first_downs_pct,intended_air_yards,intended_air_yards_per_att,completed_air_yards,cay_cmp,completed_air_yards_per_attempt,passing_yards_after_catch,passing_yards_after_catch_per_cmp,passing_drops,passing_drop_pct,passing_bad_throws,passing_bad_throw_pct,times_sacked,times_blitzed,times_hurried,times_hit,times_pressured,times_pressured_pct,scramble_attempts,yards_per_scramble,pfr_game_id
Sam Darnold,DarnSa00,passing,NYJ,19,30,293,15,46.9,305,10.2,199,10.5,6.6,94,4.9,1,3.7%,4,14.8%,2,10,9,2,13,40.6%,0,NA,201911170was
Bilal Powell,PoweBi00,passing,NYJ,0,1,0,0,0,13,13,0,NA,0,0,NA,0,0.0%,1,100.0%,0,0,0,0,0,0.0%,0,NA,201911170was
Dwayne Haskins,HaskDw00,passing,WAS,19,35,214,8,19.5,257,7.3,131,6.9,3.7,83,4.4,6,18.8%,4,12.5%,6,17,7,3,16,38.1%,1,4,201911170was
