player_name,pfr_player_id,adv_stat_category,team,completions,attempts,passing_yards,passing_first_downs,passing_first_downs_pct,intended_air_yards,intended_air_yards_per_att,completed_air_yards,cay_cmp,completed_air_yards_per_attempt,passing_yards_after_catch,passing_yards_after_catch_per_cmp,passing_drops,passing_drop_pct,passing_bad_throws,passing_bad_throw_pct,times_sacked,times_blitzed,times_hurried,times_hit,times_pressured,prss_percent,scramble_attempts,yards_per_scramble,pfr_game_id
Russell Wilson,WilsRu00,passing,SEA,22,31,230,11,33.3,247,8,141,6.4,4.5,89,4,1,3.3%,7,23.3%,2,4,2,5,9,25.7%,2,5.5,202011300phi
Carson Wentz,WentCa00,passing,PHI,25,45,215,11,21.6,324,7.2,105,4.2,2.3,110,4.4,2,4.9%,10,24.4%,6,23,3,6,15,27.8%,3,9.3,202011300phi
Jalen Hurts,HurtJa00,passing,PHI,1,1,6,NA,NA,6,6,6,6,6,0,0,0,0.0%,0,0.0%,0,0,0,0,0,0.0%,0,NA,202011300phi
