player_name,pfr_player_id,adv_stat_category,team,completions,attempts,passing_yards,passing_first_downs,passing_first_downs_pct,intended_air_yards,intended_air_yards_per_att,completed_air_yards,cay_cmp,completed_air_yards_per_attempt,passing_yards_after_catch,passing_yards_after_catch_per_cmp,passing_drops,passing_drop_pct,passing_bad_throws,passing_bad_throw_pct,times_sacked,times_blitzed,times_hurried,times_hit,times_pressured,prss_percent,scramble_attempts,yards_per_scramble,pfr_game_id
Carson Wentz,WentCa00,passing,PHI,30,43,266,15,33.3,209,4.9,76,2.5,1.8,190,6.3,1,2.5%,5,12.5%,2,10,16,4,22,46.8%,2,3.5,201912150was
Dwayne Haskins,HaskDw00,passing,WAS,19,28,261,10,34.5,196,7,117,6.2,4.2,144,7.6,2,7.4%,3,11.1%,1,5,13,0,14,45.2%,2,1.5,201912150was
