player_name,pfr_player_id,adv_stat_category,team,completions,attempts,passing_yards,passing_first_downs,passing_first_downs_pct,intended_air_yards,intended_air_yards_per_att,completed_air_yards,cay_cmp,completed_air_yards_per_attempt,passing_yards_after_catch,passing_yards_after_catch_per_cmp,passing_drops,passing_drop_pct,passing_bad_throws,passing_bad_throw_pct,times_sacked,times_blitzed,times_hurried,times_hit,times_pressured,prss_percent,scramble_attempts,yards_per_scramble,pfr_game_id
Andy Dalton,DaltAn00,passing,CIN,22,38,262,13,32.5,267,7,99,4.5,2.6,163,7.4,1,3.0%,7,21.2%,2,12,1,3,6,14.6%,1,3,201912080cle
Alex Erickson,EricAl01,passing,CIN,1,1,26,1,100,23,23,23,23,23,3,3,0,0.0%,0,0.0%,0,0,0,0,0,0.0%,0,NA,201912080cle
Baker Mayfield,MayfBa00,passing,CLE,11,24,192,9,36,230,9.6,67,6.1,2.8,125,11.4,0,0.0%,5,21.7%,1,16,4,3,8,29.6%,2,6.5,201912080cle
