player_name,pfr_player_id,adv_stat_category,team,tgt,rec,receiving_yards,receiving_td,receiving_fd,receiving_yards_before_catch,receiving_yards_before_catch_avg,receiving_yards_after_catch,receiving_yards_after_catch_avg,adot,receiving_broken_tackles,receiving_per_broken_tackle,receiving_drop,receiving_drop_pct,receiving_int,receiving_rat,pfr_game_id
Anthony Miller,MillAn02,receiving,CHI,13,9,140,0,6,95,10.6,45,5,9.9,0,NA,0,0,0,104.6,201911280det
Allen Robinson,RobiAl02,receiving,CHI,12,8,86,1,5,64,8,22,2.8,10.4,0,NA,1,8.3,1,80.6,201911280det
Javon Wims,WimsJa00,receiving,CHI,6,5,56,0,1,48,9.6,8,1.6,8.3,0,NA,0,0,0,105.6,201911280det
Tarik Cohen,CoheTa00,receiving,CHI,4,4,26,0,2,11,2.8,15,3.8,2.8,0,NA,0,0,0,93.7,201911280det
David Montgomery,MontDa01,receiving,CHI,2,2,12,1,1,2,1,10,5,1,1,2,0,0,0,131.2,201911280det
Jesper Horsted,HorsJe00,receiving,CHI,1,1,18,1,1,18,18,0,0,18,0,NA,0,0,0,158.3,201911280det
T.J. Hockenson,HockTJ00,receiving,DET,11,6,18,0,2,8,1.3,10,1.7,6.2,2,3,0,0,0,60,201911280det
Kenny Golladay,GollKe00,receiving,DET,5,4,158,1,4,112,28,46,11.5,28.2,0,NA,0,0,1,118.7,201911280det
Danny Amendola,AmenDa00,receiving,DET,8,3,32,0,1,31,10.3,1,0.3,8.3,0,NA,0,0,0,50,201911280det
Ty Johnson,JohnTy02,receiving,DET,3,3,17,0,2,-8,-2.7,25,8.3,-2.7,0,NA,0,0,0,90.3,201911280det
Marvin Jones,JoneMa02,receiving,DET,6,3,40,1,3,34,11.3,6,2,11.5,0,NA,1,16.7,0,111.1,201911280det
J.D. McKissic,McKiJ.00,receiving,DET,3,3,15,0,1,-5,-1.7,20,6.7,-1.7,1,3,0,0,0,87.5,201911280det
