player,pfr_id,game_id,pfr_game_id,season,team,offense_snaps,offense_pct,defense_snaps,defense_pct,st_snaps,st_pct
Steve Williams,WillSt02,2015_04_CLE_SD,201510040sdg,2015,LAC,0,0,51,72,14,41
Brandon Flowers,FlowBr99,2015_04_CLE_SD,201510040sdg,2015,LAC,0,0,49,69,0,0
Donald Butler,ButlDo99,2015_04_CLE_SD,201510040sdg,2015,LAC,0,0,44,62,10,29
Jeremiah Attaochu,AttaJe00,2015_04_CLE_SD,201510040sdg,2015,LAC,0,0,42,59,4,12
Ricardo Mathews,MathRi99,2015_04_CLE_SD,201510040sdg,2015,LAC,0,0,39,55,4,12
Kendall Reyes,ReyeKe00,2015_04_CLE_SD,201510040sdg,2015,LAC,0,0,36,51,12,35
Adrian Phillips,PhilAd00,2015_04_CLE_SD,201510040sdg,2015,LAC,0,0,27,38,14,41
Kyle Emanuel,EmanKy00,2015_04_CLE_SD,201510040sdg,2015,LAC,0,0,27,38,1,3
Sean Lissemore,LissSe99,2015_04_CLE_SD,201510040sdg,2015,LAC,0,0,22,31,9,26
Darius Philon,PhilDa01,2015_04_CLE_SD,201510040sdg,2015,LAC,0,0,17,24,5,15
Denzel Perryman,PerrDe00,2015_04_CLE_SD,201510040sdg,2015,LAC,0,0,13,18,19,56
Ryan Carrethers,CarrRy00,2015_04_CLE_SD,201510040sdg,2015,LAC,0,0,8,11,0,0
Darrell Stuckey,StucDa20,2015_04_CLE_SD,201510040sdg,2015,LAC,0,0,2,3,27,79
Nick Dzubnar,DzubNi00,2015_04_CLE_SD,201510040sdg,2015,LAC,0,0,0,0,22,65
Kavell Conner,ConnKa99,2015_04_CLE_SD,201510040sdg,2015,LAC,0,0,0,0,22,65
Branden Oliver,OlivBr01,2015_04_CLE_SD,201510040sdg,2015,LAC,0,0,0,0,19,56
Josh Lambo,LambJo00,2015_04_CLE_SD,201510040sdg,2015,LAC,0,0,0,0,13,38
Mike Scifres,ScifMi20,2015_04_CLE_SD,201510040sdg,2015,LAC,0,0,0,0,12,35
Mike Windt,WindMi00,2015_04_CLE_SD,201510040sdg,2015,LAC,0,0,0,0,12,35
Cordarro Law,LawxCo00,2015_04_CLE_SD,201510040sdg,2015,LAC,0,0,0,0,11,32
Joel Bitonio,BitoJo00,2015_04_CLE_SD,201510040sdg,2015,CLE,71,100,0,0,5,15
Mitchell Schwartz,SchwMi00,2015_04_CLE_SD,201510040sdg,2015,CLE,71,100,0,0,5,15
John Greco,GrecJo20,2015_04_CLE_SD,201510040sdg,2015,CLE,71,100,0,0,5,15
Joe Thomas,ThomJo28,2015_04_CLE_SD,201510040sdg,2015,CLE,71,100,0,0,0,0
Josh McCown,McCoJo01,2015_04_CLE_SD,201510040sdg,2015,CLE,71,100,0,0,0,0
Alex Mack,MackAl20,2015_04_CLE_SD,201510040sdg,2015,CLE,71,100,0,0,0,0
Gary Barnidge,BarnGa01,2015_04_CLE_SD,201510040sdg,2015,CLE,62,87,0,0,4,12
Andrew Hawkins,HawkAn00,2015_04_CLE_SD,201510040sdg,2015,CLE,61,86,0,0,0,0
Travis Benjamin,BenjTr00,2015_04_CLE_SD,201510040sdg,2015,CLE,56,79,0,0,5,15
Taylor Gabriel,GabrTa00,2015_04_CLE_SD,201510040sdg,2015,CLE,46,65,0,0,4,12
Duke Johnson,JohnDu00,2015_04_CLE_SD,201510040sdg,2015,CLE,43,61,0,0,0,0
Jim Dray,DrayJi00,2015_04_CLE_SD,201510040sdg,2015,CLE,28,39,0,0,11,32
Isaiah Crowell,CrowIs00,2015_04_CLE_SD,201510040sdg,2015,CLE,26,37,0,0,0,0
Malcolm Johnson,JohnMa06,2015_04_CLE_SD,201510040sdg,2015,CLE,18,25,0,0,17,50
Rob Housler,HousRo01,2015_04_CLE_SD,201510040sdg,2015,CLE,4,6,0,0,15,44
Dwayne Bowe,BoweDw00,2015_04_CLE_SD,201510040sdg,2015,CLE,4,6,0,0,0,0
Brian Hartline,HartBr00,2015_04_CLE_SD,201510040sdg,2015,CLE,3,4,0,0,0,0
Cameron Erving,ErviCa00,2015_04_CLE_SD,201510040sdg,2015,CLE,2,3,0,0,5,15
Shaun Draughn,DrauSh00,2015_04_CLE_SD,201510040sdg,2015,CLE,2,3,0,0,0,0
Christian Kirksey,KirkCh00,2015_04_CLE_SD,201510040sdg,2015,CLE,0,0,65,100,11,32
Donte Whitner,WhitDo20,2015_04_CLE_SD,201510040sdg,2015,CLE,0,0,65,100,0,0
Pierre Desir,DesiPi00,2015_04_CLE_SD,201510040sdg,2015,CLE,0,0,62,95,10,29
Tramon Williams,WillTr99,2015_04_CLE_SD,201510040sdg,2015,CLE,0,0,62,95,8,24
Karlos Dansby,DansKa20,2015_04_CLE_SD,201510040sdg,2015,CLE,0,0,62,95,8,24
Paul Kruger,KrugPa99,2015_04_CLE_SD,201510040sdg,2015,CLE,0,0,52,80,1,3
Tashaun Gipson,GipsTa00,2015_04_CLE_SD,201510040sdg,2015,CLE,0,0,45,69,1,3
Randy Starks,StarRa20,2015_04_CLE_SD,201510040sdg,2015,CLE,0,0,45,69,1,3
Johnson Bademosi,BadeJo00,2015_04_CLE_SD,201510040sdg,2015,CLE,0,0,42,65,29,85
John Hughes,HughJo00,2015_04_CLE_SD,201510040sdg,2015,CLE,0,0,36,55,7,21
Danny Shelton,ShelDa01,2015_04_CLE_SD,201510040sdg,2015,CLE,0,0,27,42,12,35
Xavier Cooper,CoopXa00,2015_04_CLE_SD,201510040sdg,2015,CLE,0,0,27,42,1,3
Armonty Bryant,BryaAr00,2015_04_CLE_SD,201510040sdg,2015,CLE,0,0,26,40,18,53
Jamie Meder,MedeJa00,2015_04_CLE_SD,201510040sdg,2015,CLE,0,0,25,38,7,21
Nate Orchard,OrchNa00,2015_04_CLE_SD,201510040sdg,2015,CLE,0,0,25,38,0,0
Jordan Poyer,PoyeJo00,2015_04_CLE_SD,201510040sdg,2015,CLE,0,0,20,31,28,82
Barkevious Mingo,MingBa00,2015_04_CLE_SD,201510040sdg,2015,CLE,0,0,18,28,29,85
Justin Gilbert,GilbJu00,2015_04_CLE_SD,201510040sdg,2015,CLE,0,0,8,12,24,71
Tank Carder,CardTa00,2015_04_CLE_SD,201510040sdg,2015,CLE,0,0,3,5,28,82
Marlon Moore,MoorMa02,2015_04_CLE_SD,201510040sdg,2015,CLE,0,0,0,0,21,62
Ibraheim Campbell,CampIb00,2015_04_CLE_SD,201510040sdg,2015,CLE,0,0,0,0,19,56
Travis Coons,CoonTr00,2015_04_CLE_SD,201510040sdg,2015,CLE,0,0,0,0,12,35
Charley Hughlett,HughCh01,2015_04_CLE_SD,201510040sdg,2015,CLE,0,0,0,0,9,26
Andy Lee,LeexAn20,2015_04_CLE_SD,201510040sdg,2015,CLE,0,0,0,0,9,26
Austin Pasztor,PaszAu00,2015_04_CLE_SD,201510040sdg,2015,CLE,0,0,0,0,5,15
Mike Iupati,IupaMi20,2015_04_STL_ARI,201510040crd,2015,ARI,74,100,0,0,6,20
Jared Veldheer,VeldJa20,2015_04_STL_ARI,201510040crd,2015,ARI,74,100,0,0,6,20
Jonathan Cooper,CoopJo01,2015_04_STL_ARI,201510040crd,2015,ARI,74,100,0,0,6,20
Bobby Massie,MassBo00,2015_04_STL_ARI,201510040crd,2015,ARI,74,100,0,0,6,20
Lyle Sendlein,SendLy20,2015_04_STL_ARI,201510040crd,2015,ARI,74,100,0,0,0,0
Carson Palmer,PalmCa00,2015_04_STL_ARI,201510040crd,2015,ARI,74,100,0,0,0,0
Larry Fitzgerald,FitzLa00,2015_04_STL_ARI,201510040crd,2015,ARI,70,95,0,0,0,0
John Brown,BrowJo02,2015_04_STL_ARI,201510040crd,2015,ARI,68,92,0,0,0,0
Darren Fells,FellDa01,2015_04_STL_ARI,201510040crd,2015,ARI,63,85,0,0,6,20
Michael Floyd,FloyMi00,2015_04_STL_ARI,201510040crd,2015,ARI,53,72,0,0,0,0
Chris Johnson,JohnCh04,2015_04_STL_ARI,201510040crd,2015,ARI,38,51,0,0,0,0
David Johnson,JohnDa08,2015_04_STL_ARI,201510040crd,2015,ARI,36,49,0,0,5,17
Jermaine Gresham,GresJe00,2015_04_STL_ARI,201510040crd,2015,ARI,22,30,0,0,0,0
Jaron Brown,BrowJa03,2015_04_STL_ARI,201510040crd,2015,ARI,14,19,0,0,19,63
Troy Niklas,NiklTr00,2015_04_STL_ARI,201510040crd,2015,ARI,5,7,0,0,6,20
A.Q. Shipley,ShipA.20,2015_04_STL_ARI,201510040crd,2015,ARI,1,1,0,0,0,0
Tyrann Mathieu,MathTy00,2015_04_STL_ARI,201510040crd,2015,ARI,0,0,53,100,12,40
Patrick Peterson,PetePa00,2015_04_STL_ARI,201510040crd,2015,ARI,0,0,53,100,11,37
Rashad Johnson,JohnRa98,2015_04_STL_ARI,201510040crd,2015,ARI,0,0,53,100,11,37
Jerraud Powers,PoweJe99,2015_04_STL_ARI,201510040crd,2015,ARI,0,0,53,100,9,30
Deone Bucannon,BucaDe00,2015_04_STL_ARI,201510040crd,2015,ARI,0,0,53,100,4,13
Kevin Minter,MintKe00,2015_04_STL_ARI,201510040crd,2015,ARI,0,0,53,100,4,13
Alex Okafor,OkafAl00,2015_04_STL_ARI,201510040crd,2015,ARI,0,0,51,96,4,13
Calais Campbell,CampCa99,2015_04_STL_ARI,201510040crd,2015,ARI,0,0,43,81,10,33
Frostee Rucker,RuckFr99,2015_04_STL_ARI,201510040crd,2015,ARI,0,0,42,79,10,33
Tony Jefferson,JeffTo00,2015_04_STL_ARI,201510040crd,2015,ARI,0,0,28,53,7,23
LaMarr Woodley,WoodLa99,2015_04_STL_ARI,201510040crd,2015,ARI,0,0,26,49,2,7
Rodney Gunter,GuntRo00,2015_04_STL_ARI,201510040crd,2015,ARI,0,0,25,47,4,13
Markus Golden,GoldMa00,2015_04_STL_ARI,201510040crd,2015,ARI,0,0,11,21,8,27
Ed Stinson,StinEd00,2015_04_STL_ARI,201510040crd,2015,ARI,0,0,11,21,2,7
Josh Mauro,MaurJo00,2015_04_STL_ARI,201510040crd,2015,ARI,0,0,10,19,13,43
Cory Redding,ReddCo20,2015_04_STL_ARI,201510040crd,2015,ARI,0,0,10,19,0,0
Justin Bethel,BethJu00,2015_04_STL_ARI,201510040crd,2015,ARI,0,0,6,11,22,73
Kareem Martin,MartKa00,2015_04_STL_ARI,201510040crd,2015,ARI,0,0,2,4,9,30
Kenny Demens,DemeKe00,2015_04_STL_ARI,201510040crd,2015,ARI,0,0,0,0,20,67
Alani Fua,FuaxAl00,2015_04_STL_ARI,201510040crd,2015,ARI,0,0,0,0,20,67
Brittan Golden,GoldBr00,2015_04_STL_ARI,201510040crd,2015,ARI,0,0,0,0,20,67
Chris Clemons,ClemCh97,2015_04_STL_ARI,201510040crd,2015,ARI,0,0,0,0,19,63
Chandler Catanzaro,CataCh00,2015_04_STL_ARI,201510040crd,2015,ARI,0,0,0,0,13,43
Stepfan Taylor,TaylSt00,2015_04_STL_ARI,201510040crd,2015,ARI,0,0,0,0,13,43
Mike Leach,LeacMi00,2015_04_STL_ARI,201510040crd,2015,ARI,0,0,0,0,7,23
Drew Butler,ButlDr00,2015_04_STL_ARI,201510040crd,2015,ARI,0,0,0,0,7,23
Bradley Sowell,SoweBr00,2015_04_STL_ARI,201510040crd,2015,ARI,0,0,0,0,6,20
Earl Watford,WatfEa00,2015_04_STL_ARI,201510040crd,2015,ARI,0,0,0,0,3,10
Rob Havenstein,HaveRo00,2015_04_STL_ARI,201510040crd,2015,LA,53,100,0,0,4,13
Greg Robinson,RobiGr01,2015_04_STL_ARI,201510040crd,2015,LA,53,100,0,0,4,13
Rodger Saffold,SaffRo20,2015_04_STL_ARI,201510040crd,2015,LA,53,100,0,0,4,13
Jamon Brown,BrowJa04,2015_04_STL_ARI,201510040crd,2015,LA,53,100,0,0,4,13
Nick Foles,FoleNi00,2015_04_STL_ARI,201510040crd,2015,LA,53,100,0,0,0,0
Tim Barnes,BarnTi01,2015_04_STL_ARI,201510040crd,2015,LA,53,100,0,0,0,0
Kenny Britt,BritKe00,2015_04_STL_ARI,201510040crd,2015,LA,49,92,0,0,0,0
Tavon Austin,AustTa00,2015_04_STL_ARI,201510040crd,2015,LA,47,89,0,0,1,3
Jared Cook,CookJa02,2015_04_STL_ARI,201510040crd,2015,LA,40,75,0,0,0,0
Todd Gurley,GurlTo01,2015_04_STL_ARI,201510040crd,2015,LA,36,68,0,0,0,0
Stedman Bailey,BailSt01,2015_04_STL_ARI,201510040crd,2015,LA,29,55,0,0,11,37
Lance Kendricks,KendLa00,2015_04_STL_ARI,201510040crd,2015,LA,28,53,0,0,0,0
Benny Cunningham,CunnBe01,2015_04_STL_ARI,201510040crd,2015,LA,15,28,0,0,18,60
Cory Harkey,HarkCo00,2015_04_STL_ARI,201510040crd,2015,LA,13,25,0,0,21,70
Brian Quick,QuicBr00,2015_04_STL_ARI,201510040crd,2015,LA,6,11,0,0,0,0
Tre Mason,MasoTr00,2015_04_STL_ARI,201510040crd,2015,LA,2,4,0,0,0,0
T.J. McDonald,McDoTJ00,2015_04_STL_ARI,201510040crd,2015,LA,0,0,74,100,8,27
James Laurinaitis,LaurJa99,2015_04_STL_ARI,201510040crd,2015,LA,0,0,74,100,0,0
Rodney McLeod,McLeRo00,2015_04_STL_ARI,201510040crd,2015,LA,0,0,73,99,9,30
Janoris Jenkins,JenkJa03,2015_04_STL_ARI,201510040crd,2015,LA,0,0,73,99,7,23
Trumaine Johnson,JohnTr05,2015_04_STL_ARI,201510040crd,2015,LA,0,0,73,99,6,20
Aaron Donald,DonaAa00,2015_04_STL_ARI,201510040crd,2015,LA,0,0,64,86,6,20
Robert Quinn,QuinRo00,2015_04_STL_ARI,201510040crd,2015,LA,0,0,57,77,6,20
Lamarcus Joyner,JoynLa00,2015_04_STL_ARI,201510040crd,2015,LA,0,0,54,73,3,10
Mark Barron,BarrMa00,2015_04_STL_ARI,201510040crd,2015,LA,0,0,52,70,5,17
Chris Long,LongCh99,2015_04_STL_ARI,201510040crd,2015,LA,0,0,51,69,6,20
Alec Ogletree,OgleAl00,2015_04_STL_ARI,201510040crd,2015,LA,0,0,48,65,0,0
Michael Brockers,BrocMi00,2015_04_STL_ARI,201510040crd,2015,LA,0,0,33,45,6,20
William Hayes,HayeWi99,2015_04_STL_ARI,201510040crd,2015,LA,0,0,24,32,6,20
Akeem Ayers,AyerAk00,2015_04_STL_ARI,201510040crd,2015,LA,0,0,22,30,2,7
Ethan Westbrooks,WestEt00,2015_04_STL_ARI,201510040crd,2015,LA,0,0,18,24,0,0
Nick Fairley,FairNi00,2015_04_STL_ARI,201510040crd,2015,LA,0,0,15,20,0,0
Daren Bates,BateDa00,2015_04_STL_ARI,201510040crd,2015,LA,0,0,8,11,23,77
Cameron Lynch,LyncCa00,2015_04_STL_ARI,201510040crd,2015,LA,0,0,1,1,20,67
Cody Davis,DaviCo02,2015_04_STL_ARI,201510040crd,2015,LA,0,0,0,0,26,87
Bradley Marquez,MarqBr00,2015_04_STL_ARI,201510040crd,2015,LA,0,0,0,0,20,67
Bryce Hager,HageBr00,2015_04_STL_ARI,201510040crd,2015,LA,0,0,0,0,20,67
C.B. Bryant,BryaC.00,2015_04_STL_ARI,201510040crd,2015,LA,0,0,0,0,20,67
Johnny Hekker,HekkJo00,2015_04_STL_ARI,201510040crd,2015,LA,0,0,0,0,11,37
Jake McQuaide,McQuJa00,2015_04_STL_ARI,201510040crd,2015,LA,0,0,0,0,11,37
Garrett Reynolds,ReynGa20,2015_04_STL_ARI,201510040crd,2015,LA,0,0,0,0,11,37
Demetrius Rhaney,RhanDe00,2015_04_STL_ARI,201510040crd,2015,LA,0,0,0,0,11,37
Greg Zuerlein,ZuerGr00,2015_04_STL_ARI,201510040crd,2015,LA,0,0,0,0,9,30
Marcus Roberson,RobeMa00,2015_04_STL_ARI,201510040crd,2015,LA,0,0,0,0,7,23
Cody Wichmann,WichCo00,2015_04_STL_ARI,201510040crd,2015,LA,0,0,0,0,4,13
Matt Paradis,ParaMa00,2015_04_MIN_DEN,201510040den,2015,DEN,57,100,0,0,5,17
Michael Schofield,SchoMi00,2015_04_MIN_DEN,201510040den,2015,DEN,57,100,0,0,5,17
Evan Mathis,MathEv20,2015_04_MIN_DEN,201510040den,2015,DEN,57,100,0,0,5,17
Ryan Harris,HarrRy20,2015_04_MIN_DEN,201510040den,2015,DEN,57,100,0,0,5,17
Peyton Manning,MannPe00,2015_04_MIN_DEN,201510040den,2015,DEN,57,100,0,0,0,0
Louis Vasquez,VasqLo20,2015_04_MIN_DEN,201510040den,2015,DEN,57,100,0,0,0,0
Emmanuel Sanders,SandEm00,2015_04_MIN_DEN,201510040den,2015,DEN,52,91,0,0,5,17
Owen Daniels,DaniOw00,2015_04_MIN_DEN,201510040den,2015,DEN,47,82,0,0,0,0
Demaryius Thomas,ThomDe03,2015_04_MIN_DEN,201510040den,2015,DEN,44,77,0,0,0,0
Virgil Green,GreeVi00,2015_04_MIN_DEN,201510040den,2015,DEN,30,53,0,0,13,45
C.J. Anderson,AndeC.00,2015_04_MIN_DEN,201510040den,2015,DEN,29,51,0,0,0,0
Ronnie Hillman,HillRo00,2015_04_MIN_DEN,201510040den,2015,DEN,25,44,0,0,0,0
Jordan Norwood,NorwJo00,2015_04_MIN_DEN,201510040den,2015,DEN,21,37,0,0,0,0
Andre Caldwell,CaldAn00,2015_04_MIN_DEN,201510040den,2015,DEN,16,28,0,0,10,34
Bennie Fowler,FowlBe00,2015_04_MIN_DEN,201510040den,2015,DEN,9,16,0,0,17,59
James Casey,CaseJa00,2015_04_MIN_DEN,201510040den,2015,DEN,6,11,0,0,16,55
Cody Latimer,LatiCo00,2015_04_MIN_DEN,201510040den,2015,DEN,2,4,0,0,10,34
Max Garcia,GarcMa00,2015_04_MIN_DEN,201510040den,2015,DEN,2,4,0,0,5,17
James Ferentz,FereJa00,2015_04_MIN_DEN,201510040den,2015,DEN,2,4,0,0,5,17
Aqib Talib,TaliAq99,2015_04_MIN_DEN,201510040den,2015,DEN,0,0,73,100,6,21
Chris Harris Jr.,HarrCh01,2015_04_MIN_DEN,201510040den,2015,DEN,0,0,72,99,5,17
T.J. Ward,WardT.99,2015_04_MIN_DEN,201510040den,2015,DEN,0,0,72,99,5,17
Brandon Marshall,MarsBr01,2015_04_MIN_DEN,201510040den,2015,DEN,0,0,70,96,7,24
Darian Stewart,StewDa00,2015_04_MIN_DEN,201510040den,2015,DEN,0,0,68,93,5,17
Von Miller,MillVo00,2015_04_MIN_DEN,201510040den,2015,DEN,0,0,53,73,5,17
Malik Jackson,JackMa02,2015_04_MIN_DEN,201510040den,2015,DEN,0,0,48,66,7,24
Danny Trevathan,TrevDa00,2015_04_MIN_DEN,201510040den,2015,DEN,0,0,48,66,7,24
DeMarcus Ware,WareDe99,2015_04_MIN_DEN,201510040den,2015,DEN,0,0,48,66,4,14
Sylvester Williams,WillSy00,2015_04_MIN_DEN,201510040den,2015,DEN,0,0,45,62,5,17
Vance Walker,WalkVa99,2015_04_MIN_DEN,201510040den,2015,DEN,0,0,42,58,12,41
Bradley Roby,RobyBr00,2015_04_MIN_DEN,201510040den,2015,DEN,0,0,38,52,9,31
Antonio Smith,SmitAn22,2015_04_MIN_DEN,201510040den,2015,DEN,0,0,30,41,2,7
David Bruton,BrutDa99,2015_04_MIN_DEN,201510040den,2015,DEN,0,0,28,38,21,72
Shane Ray,RayxSh00,2015_04_MIN_DEN,201510040den,2015,DEN,0,0,24,33,4,14
Shaquil Barrett,BarrSh00,2015_04_MIN_DEN,201510040den,2015,DEN,0,0,21,29,20,69
Darius Kilgo,KilgDa01,2015_04_MIN_DEN,201510040den,2015,DEN,0,0,19,26,0,0
Corey Nelson,NelsCo00,2015_04_MIN_DEN,201510040den,2015,DEN,0,0,3,4,17,59
Todd Davis,DaviTo01,2015_04_MIN_DEN,201510040den,2015,DEN,0,0,1,1,17,59
Juwan Thompson,ThomJu01,2015_04_MIN_DEN,201510040den,2015,DEN,0,0,0,0,17,59
Kayvon Webster,WebsKa00,2015_04_MIN_DEN,201510040den,2015,DEN,0,0,0,0,14,48
Brandon McManus,McMaBr01,2015_04_MIN_DEN,201510040den,2015,DEN,0,0,0,0,11,38
Britton Colquitt,ColqBr00,2015_04_MIN_DEN,201510040den,2015,DEN,0,0,0,0,8,28
Aaron Brewer,BrewAa00,2015_04_MIN_DEN,201510040den,2015,DEN,0,0,0,0,8,28
Lorenzo Doss,DossLo00,2015_04_MIN_DEN,201510040den,2015,DEN,0,0,0,0,2,7
Matt Kalil,KaliMa00,2015_04_MIN_DEN,201510040den,2015,MIN,73,100,0,0,5,17
Joe Berger,BergJo20,2015_04_MIN_DEN,201510040den,2015,MIN,73,100,0,0,5,17
T.J. Clemmings,ClemT.00,2015_04_MIN_DEN,201510040den,2015,MIN,73,100,0,0,5,17
Mike Harris,HarrMi01,2015_04_MIN_DEN,201510040den,2015,MIN,73,100,0,0,5,17
Brandon Fusco,FuscBr00,2015_04_MIN_DEN,201510040den,2015,MIN,73,100,0,0,5,17
Teddy Bridgewater,BridTe00,2015_04_MIN_DEN,201510040den,2015,MIN,73,100,0,0,0,0
Kyle Rudolph,RudoKy00,2015_04_MIN_DEN,201510040den,2015,MIN,68,93,0,0,5,17
Adam Thielen,ThieAd00,2015_04_MIN_DEN,201510040den,2015,MIN,58,79,0,0,6,21
Adrian Peterson,PeteAd01,2015_04_MIN_DEN,201510040den,2015,MIN,56,77,0,0,0,0
Mike Wallace,WallMi00,2015_04_MIN_DEN,201510040den,2015,MIN,55,75,0,0,0,0
Stefon Diggs,DiggSt00,2015_04_MIN_DEN,201510040den,2015,MIN,41,56,0,0,0,0
Rhett Ellison,ElliRh00,2015_04_MIN_DEN,201510040den,2015,MIN,30,41,0,0,19,66
Cordarrelle Patterson,PattCo00,2015_04_MIN_DEN,201510040den,2015,MIN,17,23,0,0,7,24
Matt Asiata,AsiaMa00,2015_04_MIN_DEN,201510040den,2015,MIN,14,19,0,0,16,55
Zach Line,LineZa01,2015_04_MIN_DEN,201510040den,2015,MIN,13,18,0,0,6,21
MyCole Pruitt,PruiMy00,2015_04_MIN_DEN,201510040den,2015,MIN,9,12,0,0,13,45
Jerick McKinnon,McKiJe00,2015_04_MIN_DEN,201510040den,2015,MIN,3,4,0,0,14,48
Jarius Wright,WrigJa02,2015_04_MIN_DEN,201510040den,2015,MIN,1,1,0,0,0,0
Harrison Smith,SmitHa00,2015_04_MIN_DEN,201510040den,2015,MIN,0,0,57,100,11,38
Anthony Barr,BarrAn00,2015_04_MIN_DEN,201510040den,2015,MIN,0,0,57,100,5,17
Robert Blanton,BlanRo00,2015_04_MIN_DEN,201510040den,2015,MIN,0,0,56,98,13,45
Xavier Rhodes,RhodXa00,2015_04_MIN_DEN,201510040den,2015,MIN,0,0,56,98,4,14
Terence Newman,NewmTe20,2015_04_MIN_DEN,201510040den,2015,MIN,0,0,54,95,0,0
Everson Griffen,GrifEv99,2015_04_MIN_DEN,201510040den,2015,MIN,0,0,52,91,4,14
Brian Robison,RobiBr98,2015_04_MIN_DEN,201510040den,2015,MIN,0,0,47,82,5,17
Sharrif Floyd,FloySh00,2015_04_MIN_DEN,201510040den,2015,MIN,0,0,37,65,4,14
Linval Joseph,JoseLi99,2015_04_MIN_DEN,201510040den,2015,MIN,0,0,36,63,4,14
Eric Kendricks,KendEr00,2015_04_MIN_DEN,201510040den,2015,MIN,0,0,32,56,6,21
Captain Munnerlyn,MunnCa99,2015_04_MIN_DEN,201510040den,2015,MIN,0,0,32,56,5,17
Tom Johnson,JohnTo01,2015_04_MIN_DEN,201510040den,2015,MIN,0,0,31,54,1,3
Gerald Hodges,HodgGe00,2015_04_MIN_DEN,201510040den,2015,MIN,0,0,25,44,5,17
Chad Greenway,GreeCh99,2015_04_MIN_DEN,201510040den,2015,MIN,0,0,25,44,5,17
Shamar Stephen,StepSh00,2015_04_MIN_DEN,201510040den,2015,MIN,0,0,12,21,1,3
Scott Crichton,CricSc00,2015_04_MIN_DEN,201510040den,2015,MIN,0,0,10,18,16,55
Danielle Hunter,HuntDa01,2015_04_MIN_DEN,201510040den,2015,MIN,0,0,5,9,20,69
Audie Cole,ColeAu00,2015_04_MIN_DEN,201510040den,2015,MIN,0,0,2,4,19,66
Trae Waynes,WaynTr00,2015_04_MIN_DEN,201510040den,2015,MIN,0,0,1,2,17,59
Marcus Sherels,SherMa20,2015_04_MIN_DEN,201510040den,2015,MIN,0,0,0,0,18,62
Antone Exum,ExumAn00,2015_04_MIN_DEN,201510040den,2015,MIN,0,0,0,0,14,48
Kevin McDermott,McDeKe00,2015_04_MIN_DEN,201510040den,2015,MIN,0,0,0,0,10,34
Jeff Locke,LockJe00,2015_04_MIN_DEN,201510040den,2015,MIN,0,0,0,0,10,34
Blair Walsh,WalsBl00,2015_04_MIN_DEN,201510040den,2015,MIN,0,0,0,0,10,34
Erik Pears,PearEr20,2015_04_GB_SF,201510040sfo,2015,SF,50,100,0,0,1,4
Alex Boone,BoonAl21,2015_04_GB_SF,201510040sfo,2015,SF,50,100,0,0,1,4
Joe Staley,StalJo20,2015_04_GB_SF,201510040sfo,2015,SF,50,100,0,0,1,4
Jordan Devey,DeveJo00,2015_04_GB_SF,201510040sfo,2015,SF,50,100,0,0,1,4
Marcus Martin,MartMa01,2015_04_GB_SF,201510040sfo,2015,SF,50,100,0,0,0,0
Colin Kaepernick,KaepCo00,2015_04_GB_SF,201510040sfo,2015,SF,50,100,0,0,0,0
Anquan Boldin,BoldAn00,2015_04_GB_SF,201510040sfo,2015,SF,48,96,0,0,0,0
Torrey Smith,SmitTo02,2015_04_GB_SF,201510040sfo,2015,SF,47,94,0,0,0,0
Garrett Celek,CeleGa00,2015_04_GB_SF,201510040sfo,2015,SF,40,80,0,0,12,50
Carlos Hyde,HydeCa00,2015_04_GB_SF,201510040sfo,2015,SF,37,74,0,0,0,0
Quinton Patton,PattQu00,2015_04_GB_SF,201510040sfo,2015,SF,24,48,0,0,12,50
Vance McDonald,McDoVa00,2015_04_GB_SF,201510040sfo,2015,SF,20,40,0,0,6,25
Reggie Bush,BushRe00,2015_04_GB_SF,201510040sfo,2015,SF,13,26,0,0,0,0
Bruce Miller,MillBr02,2015_04_GB_SF,201510040sfo,2015,SF,9,18,0,0,19,79
Blake Bell,BellBl00,2015_04_GB_SF,201510040sfo,2015,SF,9,18,0,0,0,0
Bruce Ellington,ElliBr00,2015_04_GB_SF,201510040sfo,2015,SF,3,6,0,0,4,17
Tramaine Brock,BrocTr00,2015_04_GB_SF,201510040sfo,2015,SF,0,0,73,100,4,17
Antoine Bethea,BethAn20,2015_04_GB_SF,201510040sfo,2015,SF,0,0,73,100,4,17
NaVorro Bowman,BowmNa99,2015_04_GB_SF,201510040sfo,2015,SF,0,0,73,100,0,0
Eric Reid,ReidEr00,2015_04_GB_SF,201510040sfo,2015,SF,0,0,72,99,10,42
Kenneth Acker,AckeKe00,2015_04_GB_SF,201510040sfo,2015,SF,0,0,71,97,13,54
Jimmie Ward,WardJi01,2015_04_GB_SF,201510040sfo,2015,SF,0,0,62,85,6,25
Ahmad Brooks,BrooAh21,2015_04_GB_SF,201510040sfo,2015,SF,0,0,61,84,0,0
Michael Wilhoite,WilhMi00,2015_04_GB_SF,201510040sfo,2015,SF,0,0,60,82,10,42
Aaron Lynch,LyncAa00,2015_04_GB_SF,201510040sfo,2015,SF,0,0,59,81,4,17
Glenn Dorsey,DorsGl99,2015_04_GB_SF,201510040sfo,2015,SF,0,0,45,62,4,17
Quinton Dial,DialQu00,2015_04_GB_SF,201510040sfo,2015,SF,0,0,38,52,5,21
Ian Williams,WillIa00,2015_04_GB_SF,201510040sfo,2015,SF,0,0,29,40,4,17
