game_id,season,pfr_game_id,home_team,away_team
2015_10_KC_DEN,2015,201511150den,DEN,KC
2015_10_NE_NYG,2015,201511150nyg,NYG,NE
2015_10_ARI_SEA,2015,201511150sea,SEA,ARI
2015_10_HOU_CIN,2015,201511160cin,CIN,HOU
2015_11_TEN_JAX,2015,201511190jax,JAX,TEN
2015_11_TB_PHI,2015,201511220phi,PHI,TB
2015_11_DEN_CHI,2015,201511220chi,CHI,DEN
2015_11_IND_ATL,2015,201511220atl,ATL,IND
2015_11_WAS_CAR,2015,201511220car,CAR,WAS
2015_11_STL_BAL,2015,201511220rav,BAL,LA
2015_11_OAK_DET,2015,201511220det,DET,LV
2015_11_DAL_MIA,2015,201511220mia,MIA,DAL
2015_11_NYJ_HOU,2015,201511220htx,HOU,NYJ
2015_11_KC_SD,2015,201511220sdg,LAC,KC
2015_11_GB_MIN,2015,201511220min,MIN,GB
2015_11_SF_SEA,2015,201511220sea,SEA,SF
2015_11_CIN_ARI,2015,201511220crd,ARI,CIN
2015_11_BUF_NE,2015,201511230nwe,NE,BUF
2015_12_PHI_DET,2015,201511260det,DET,PHI
2015_12_CAR_DAL,2015,201511260dal,DAL,CAR
2015_12_CHI_GB,2015,201511260gnb,GB,CHI
2015_12_MIN_ATL,2015,201511290atl,ATL,MIN
2015_12_OAK_TEN,2015,201511290oti,TEN,LV
2015_12_NO_HOU,2015,201511290htx,HOU,NO
2015_12_STL_CIN,2015,201511290cin,CIN,LA
2015_12_TB_IND,2015,201511290clt,IND,TB
2015_12_MIA_NYJ,2015,201511290nyj,NYJ,MIA
2015_12_BUF_KC,2015,201511290kan,KC,BUF
2015_12_NYG_WAS,2015,201511290was,WAS,NYG
2015_12_SD_JAX,2015,201511290jax,JAX,LAC
2015_12_ARI_SF,2015,201511290sfo,SF,ARI
2015_12_PIT_SEA,2015,201511290sea,SEA,PIT
2015_12_NE_DEN,2015,201511290den,DEN,NE
2015_12_BAL_CLE,2015,201511300cle,CLE,BAL
2015_13_GB_DET,2015,201512030det,DET,GB
2015_13_ARI_STL,2015,201512060ram,LA,ARI
2015_13_SEA_MIN,2015,201512060min,MIN,SEA
2015_13_SF_CHI,2015,201512060chi,CHI,SF
2015_13_JAX_TEN,2015,201512060oti,TEN,JAX
2015_13_HOU_BUF,2015,201512060buf,BUF,HOU
2015_13_BAL_MIA,2015,201512060mia,MIA,BAL
2015_13_ATL_TB,2015,201512060tam,TB,ATL
2015_13_NYJ_NYG,2015,201512060nyg,NYG,NYJ
2015_13_CIN_CLE,2015,201512060cle,CLE,CIN
2015_13_DEN_SD,2015,201512060sdg,LAC,DEN
2015_13_KC_OAK,2015,201512060rai,LV,KC
2015_13_PHI_NE,2015,201512060nwe,NE,PHI
2015_13_CAR_NO,2015,201512060nor,NO,CAR
2015_13_IND_PIT,2015,201512060pit,PIT,IND
2015_13_DAL_WAS,2015,201512070was,WAS,DAL
2015_14_MIN_ARI,2015,201512100crd,ARI,MIN
2015_14_BUF_PHI,2015,201512130phi,PHI,BUF
2015_14_IND_JAX,2015,201512130jax,JAX,IND
2015_14_NO_TB,2015,201512130tam,TB,NO
2015_14_TEN_NYJ,2015,201512130nyj,NYJ,TEN
2015_14_DET_STL,2015,201512130ram,LA,DET
2015_14_PIT_CIN,2015,201512130cin,CIN,PIT
2015_14_SEA_BAL,2015,201512130rav,BAL,SEA
2015_14_WAS_CHI,2015,201512130chi,CHI,WAS
2015_14_SF_CLE,2015,201512130cle,CLE,SF
2015_14_ATL_CAR,2015,201512130car,CAR,ATL
2015_14_SD_KC,2015,201512130kan,KC,LAC
2015_14_OAK_DEN,2015,201512130den,DEN,LV
2015_14_DAL_GB,2015,201512130gnb,GB,DAL
2015_14_NE_HOU,2015,201512130htx,HOU,NE
2015_14_NYG_MIA,2015,201512140mia,MIA,NYG
2015_15_TB_STL,2015,201512170ram,LA,TB
2015_15_NYJ_DAL,2015,201512190dal,DAL,NYJ
2015_15_TEN_NE,2015,201512200nwe,NE,TEN
2015_15_CAR_NYG,2015,201512200nyg,NYG,CAR
2015_15_CHI_MIN,2015,201512200min,MIN,CHI
2015_15_HOU_IND,2015,201512200clt,IND,HOU
2015_15_ATL_JAX,2015,201512200jax,JAX,ATL
2015_15_KC_BAL,2015,201512200rav,BAL,KC
2015_15_BUF_WAS,2015,201512200was,WAS,BUF
2015_15_GB_OAK,2015,201512200rai,LV,GB
2015_15_CLE_SEA,2015,201512200sea,SEA,CLE
2015_15_MIA_SD,2015,201512200sdg,LAC,MIA
2015_15_DEN_PIT,2015,201512200pit,PIT,DEN
2015_15_CIN_SF,2015,201512200sfo,SF,CIN
2015_15_ARI_PHI,2015,201512200phi,PHI,ARI
2015_15_DET_NO,2015,201512210nor,NO,DET
2015_16_SD_OAK,2015,201512240rai,LV,LAC
2015_16_WAS_PHI,2015,201512260phi,PHI,WAS
2015_16_IND_MIA,2015,201512270mia,MIA,IND
2015_16_CAR_ATL,2015,201512270atl,ATL,CAR
2015_16_DAL_BUF,2015,201512270buf,BUF,DAL
2015_16_PIT_BAL,2015,201512270rav,BAL,PIT
2015_16_HOU_TEN,2015,201512270oti,TEN,HOU
2015_16_NE_NYJ,2015,201512270nyj,NYJ,NE
2015_16_SF_DET,2015,201512270det,DET,SF
2015_16_CHI_TB,2015,201512270tam,TB,CHI
2015_16_CLE_KC,2015,201512270kan,KC,CLE
2015_16_JAX_NO,2015,201512270nor,NO,JAX
2015_16_GB_ARI,2015,201512270crd,ARI,GB
2015_16_STL_SEA,2015,201512270sea,SEA,LA
2015_16_NYG_MIN,2015,201512270min,MIN,NYG
2015_16_CIN_DEN,2015,201512280den,DEN,CIN
2015_17_DET_CHI,2015,201601030chi,CHI,DET
2015_17_PIT_CLE,2015,201601030cle,CLE,PIT
2015_17_NE_MIA,2015,201601030mia,MIA,NE
2015_17_TEN_IND,2015,201601030clt,IND,TEN
2015_17_NO_ATL,2015,201601030atl,ATL,NO
2015_17_NYJ_BUF,2015,201601030buf,BUF,NYJ
2015_17_JAX_HOU,2015,201601030htx,HOU,JAX
2015_17_BAL_CIN,2015,201601030cin,CIN,BAL
2015_17_PHI_NYG,2015,201601030nyg,NYG,PHI
2015_17_WAS_DAL,2015,201601030dal,DAL,WAS
2015_17_SEA_ARI,2015,201601030crd,ARI,SEA
2015_17_SD_DEN,2015,201601030den,DEN,LAC
2015_17_STL_SF,2015,201601030sfo,SF,LA
2015_17_TB_CAR,2015,201601030car,CAR,TB
2015_17_OAK_KC,2015,201601030kan,KC,LV
2015_17_MIN_GB,2015,201601030gnb,GB,MIN
2015_18_KC_HOU,2015,201601090htx,HOU,KC
2015_18_PIT_CIN,2015,201601090cin,CIN,PIT
2015_18_SEA_MIN,2015,201601100min,MIN,SEA
2015_18_GB_WAS,2015,201601100was,WAS,GB
2015_19_KC_NE,2015,201601160nwe,NE,KC
2015_19_GB_ARI,2015,201601160crd,ARI,GB
2015_19_SEA_CAR,2015,201601170car,CAR,SEA
2015_19_PIT_DEN,2015,201601170den,DEN,PIT
2015_20_NE_DEN,2015,201601240den,DEN,NE
2015_20_ARI_CAR,2015,201601240car,CAR,ARI
2015_21_CAR_DEN,2015,201602070den,DEN,CAR
2016_01_CAR_DEN,2016,201609080den,DEN,CAR
2016_01_GB_JAX,2016,201609110jax,JAX,GB
2016_01_BUF_BAL,2016,201609110rav,BAL,BUF
2016_01_TB_ATL,2016,201609110atl,ATL,TB
2016_01_MIN_TEN,2016,201609110oti,TEN,MIN
2016_01_OAK_NO,2016,201609110nor,NO,LV
2016_01_CLE_PHI,2016,201609110phi,PHI,CLE
2016_01_SD_KC,2016,201609110kan,KC,LAC
2016_01_CHI_HOU,2016,201609110htx,HOU,CHI
2016_01_CIN_NYJ,2016,201609110nyj,NYJ,CIN
2016_01_MIA_SEA,2016,201609110sea,SEA,MIA
2016_01_NYG_DAL,2016,201609110dal,DAL,NYG
2016_01_DET_IND,2016,201609110clt,IND,DET
2016_01_NE_ARI,2016,201609110crd,ARI,NE
2016_01_PIT_WAS,2016,201609120was,WAS,PIT
2016_01_LA_SF,2016,201609120sfo,SF,LA
2016_02_NYJ_BUF,2016,201609150buf,BUF,NYJ
2016_02_CIN_PIT,2016,201609180pit,PIT,CIN
2016_02_KC_HOU,2016,201609180htx,HOU,KC
2016_02_TEN_DET,2016,201609180det,DET,TEN
2016_02_BAL_CLE,2016,201609180cle,CLE,BAL
2016_02_MIA_NE,2016,201609180nwe,NE,MIA
2016_02_DAL_WAS,2016,201609180was,WAS,DAL
2016_02_SF_CAR,2016,201609180car,CAR,SF
2016_02_NO_NYG,2016,201609180nyg,NYG,NO
2016_02_TB_ARI,2016,201609180crd,ARI,TB
2016_02_SEA_LA,2016,201609180ram,LA,SEA
2016_02_IND_DEN,2016,201609180den,DEN,IND
2016_02_ATL_OAK,2016,201609180rai,LV,ATL
2016_02_JAX_SD,2016,201609180sdg,LAC,JAX
2016_02_GB_MIN,2016,201609180min,MIN,GB
2016_02_PHI_CHI,2016,201609190chi,CHI,PHI
2016_03_HOU_NE,2016,201609220nwe,NE,HOU
2016_03_WAS_NYG,2016,201609250nyg,NYG,WAS
2016_03_OAK_TEN,2016,201609250oti,TEN,LV
2016_03_DET_GB,2016,201609250gnb,GB,DET
2016_03_BAL_JAX,2016,201609250jax,JAX,BAL
2016_03_CLE_MIA,2016,201609250mia,MIA,CLE
2016_03_ARI_BUF,2016,201609250buf,BUF,ARI
2016_03_MIN_CAR,2016,201609250car,CAR,MIN
2016_03_DEN_CIN,2016,201609250cin,CIN,DEN
2016_03_LA_TB,2016,201609250tam,TB,LA
2016_03_SF_SEA,2016,201609250sea,SEA,SF
2016_03_PIT_PHI,2016,201609250phi,PHI,PIT
2016_03_SD_IND,2016,201609250clt,IND,LAC
2016_03_NYJ_KC,2016,201609250kan,KC,NYJ
2016_03_CHI_DAL,2016,201609250dal,DAL,CHI
2016_03_ATL_NO,2016,201609260nor,NO,ATL
2016_04_MIA_CIN,2016,201609290cin,CIN,MIA
2016_04_IND_JAX,2016,201610020jax,JAX,IND
2016_04_DET_CHI,2016,201610020chi,CHI,DET
2016_04_BUF_NE,2016,201610020nwe,NE,BUF
2016_04_OAK_BAL,2016,201610020rav,BAL,LV
2016_04_TEN_HOU,2016,201610020htx,HOU,TEN
2016_04_SEA_NYJ,2016,201610020nyj,NYJ,SEA
2016_04_CAR_ATL,2016,201610020atl,ATL,CAR
2016_04_CLE_WAS,2016,201610020was,WAS,CLE
2016_04_DEN_TB,2016,201610020tam,TB,DEN
2016_04_LA_ARI,2016,201610020crd,ARI,LA
2016_04_NO_SD,2016,201610020sdg,LAC,NO
2016_04_DAL_SF,2016,201610020sfo,SF,DAL
2016_04_KC_PIT,2016,201610020pit,PIT,KC
2016_04_NYG_MIN,2016,201610030min,MIN,NYG
2016_05_ARI_SF,2016,201610060sfo,SF,ARI
2016_05_NYJ_PIT,2016,201610090pit,PIT,NYJ
2016_05_NE_CLE,2016,201610090cle,CLE,NE
2016_05_TEN_MIA,2016,201610090mia,MIA,TEN
2016_05_PHI_DET,2016,201610090det,DET,PHI
2016_05_CHI_IND,2016,201610090clt,IND,CHI
2016_05_WAS_BAL,2016,201610090rav,BAL,WAS
2016_05_HOU_MIN,2016,201610090min,MIN,HOU
2016_05_ATL_DEN,2016,201610090den,DEN,ATL
2016_05_BUF_LA,2016,201610090ram,LA,BUF
2016_05_SD_OAK,2016,201610090rai,LV,LAC
2016_05_CIN_DAL,2016,201610090dal,DAL,CIN
2016_05_NYG_GB,2016,201610090gnb,GB,NYG
2016_05_TB_CAR,2016,201610100car,CAR,TB
2016_06_DEN_SD,2016,201610130sdg,LAC,DEN
2016_06_SF_BUF,2016,201610160buf,BUF,SF
2016_06_LA_DET,2016,201610160det,DET,LA
2016_06_JAX_CHI,2016,201610160chi,CHI,JAX
2016_06_CIN_NE,2016,201610160nwe,NE,CIN
2016_06_BAL_NYG,2016,201610160nyg,NYG,BAL
2016_06_CLE_TEN,2016,201610160oti,TEN,CLE
2016_06_PIT_MIA,2016,201610160mia,MIA,PIT
2016_06_PHI_WAS,2016,201610160was,WAS,PHI
2016_06_CAR_NO,2016,201610160nor,NO,CAR
2016_06_KC_OAK,2016,201610160rai,LV,KC
2016_06_DAL_GB,2016,201610160gnb,GB,DAL
2016_06_ATL_SEA,2016,201610160sea,SEA,ATL
2016_06_IND_HOU,2016,201610160htx,HOU,IND
2016_06_NYJ_ARI,2016,201610170crd,ARI,NYJ
2016_07_CHI_GB,2016,201610200gnb,GB,CHI
2016_07_NYG_LA,2016,201610230ram,LA,NYG
2016_07_MIN_PHI,2016,201610230phi,PHI,MIN
2016_07_OAK_JAX,2016,201610230jax,JAX,LV
2016_07_IND_TEN,2016,201610230oti,TEN,IND
2016_07_BUF_MIA,2016,201610230mia,MIA,BUF
2016_07_WAS_DET,2016,201610230det,DET,WAS
2016_07_CLE_CIN,2016,201610230cin,CIN,CLE
2016_07_NO_KC,2016,201610230kan,KC,NO
2016_07_BAL_NYJ,2016,201610230nyj,NYJ,BAL
2016_07_SD_ATL,2016,201610230atl,ATL,LAC
2016_07_TB_SF,2016,201610230sfo,SF,TB
2016_07_NE_PIT,2016,201610230pit,PIT,NE
2016_07_SEA_ARI,2016,201610230crd,ARI,SEA
2016_07_HOU_DEN,2016,201610240den,DEN,HOU
2016_08_JAX_TEN,2016,201610270oti,TEN,JAX
2016_08_WAS_CIN,2016,201610300cin,CIN,WAS
2016_08_ARI_CAR,2016,201610300car,CAR,ARI
2016_08_NE_BUF,2016,201610300buf,BUF,NE
2016_08_OAK_TB,2016,201610300tam,TB,LV
2016_08_NYJ_CLE,2016,201610300cle,CLE,NYJ
2016_08_KC_IND,2016,201610300clt,IND,KC
2016_08_SEA_NO,2016,201610300nor,NO,SEA
2016_08_DET_HOU,2016,201610300htx,HOU,DET
2016_08_SD_DEN,2016,201610300den,DEN,LAC
2016_08_GB_ATL,2016,201610300atl,ATL,GB
2016_08_PHI_DAL,2016,201610300dal,DAL,PHI
2016_08_MIN_CHI,2016,201610310chi,CHI,MIN
2016_09_ATL_TB,2016,201611030tam,TB,ATL
2016_09_PIT_BAL,2016,201611060rav,BAL,PIT
2016_09_NYJ_MIA,2016,201611060mia,MIA,NYJ
2016_09_PHI_NYG,2016,201611060nyg,NYG,PHI
2016_09_JAX_KC,2016,201611060kan,KC,JAX
2016_09_DET_MIN,2016,201611060min,MIN,DET
2016_09_DAL_CLE,2016,201611060cle,CLE,DAL
2016_09_NO_SF,2016,201611060sfo,SF,NO
2016_09_CAR_LA,2016,201611060ram,LA,CAR
2016_09_IND_GB,2016,201611060gnb,GB,IND
2016_09_TEN_SD,2016,201611060sdg,LAC,TEN
2016_09_DEN_OAK,2016,201611060rai,LV,DEN
2016_09_BUF_SEA,2016,201611070sea,SEA,BUF
2016_10_CLE_BAL,2016,201611100rav,BAL,CLE
2016_10_KC_CAR,2016,201611130car,CAR,KC
2016_10_HOU_JAX,2016,201611130jax,JAX,HOU
2016_10_MIN_WAS,2016,201611130was,WAS,MIN
2016_10_CHI_TB,2016,201611130tam,TB,CHI
2016_10_GB_TEN,2016,201611130oti,TEN,GB
2016_10_LA_NYJ,2016,201611130nyj,NYJ,LA
2016_10_DEN_NO,2016,201611130nor,NO,DEN
2016_10_ATL_PHI,2016,201611130phi,PHI,ATL
2016_10_MIA_SD,2016,201611130sdg,LAC,MIA
2016_10_SF_ARI,2016,201611130crd,ARI,SF
2016_10_DAL_PIT,2016,201611130pit,PIT,DAL
2016_10_SEA_NE,2016,201611130nwe,NE,SEA
2016_10_CIN_NYG,2016,201611140nyg,NYG,CIN
2016_11_NO_CAR,2016,201611170car,CAR,NO
2016_11_BUF_CIN,2016,201611200cin,CIN,BUF
2016_11_JAX_DET,2016,201611200det,DET,JAX
2016_11_CHI_NYG,2016,201611200nyg,NYG,CHI
2016_11_ARI_MIN,2016,201611200min,MIN,ARI
2016_11_BAL_DAL,2016,201611200dal,DAL,BAL
2016_11_TB_KC,2016,201611200kan,KC,TB
2016_11_TEN_IND,2016,201611200clt,IND,TEN
2016_11_PIT_CLE,2016,201611200cle,CLE,PIT
2016_11_MIA_LA,2016,201611200ram,LA,MIA
2016_11_NE_SF,2016,201611200sfo,SF,NE
2016_11_PHI_SEA,2016,201611200sea,SEA,PHI
2016_11_GB_WAS,2016,201611200was,WAS,GB
2016_11_HOU_OAK,2016,201611210rai,LV,HOU
2016_12_MIN_DET,2016,201611240det,DET,MIN
2016_12_WAS_DAL,2016,201611240dal,DAL,WAS
2016_12_PIT_IND,2016,201611240clt,IND,PIT
2016_12_ARI_ATL,2016,201611270atl,ATL,ARI
2016_12_SD_HOU,2016,201611270htx,HOU,LAC
2016_12_CIN_BAL,2016,201611270rav,BAL,CIN
2016_12_SF_MIA,2016,201611270mia,MIA,SF
2016_12_LA_NO,2016,201611270nor,NO,LA
2016_12_JAX_BUF,2016,201611270buf,BUF,JAX
2016_12_TEN_CHI,2016,201611270chi,CHI,TEN
2016_12_NYG_CLE,2016,201611270cle,CLE,NYG
2016_12_SEA_TB,2016,201611270tam,TB,SEA
2016_12_CAR_OAK,2016,201611270rai,LV,CAR
2016_12_NE_NYJ,2016,201611270nyj,NYJ,NE
2016_12_KC_DEN,2016,201611270den,DEN,KC
2016_12_GB_PHI,2016,201611280phi,PHI,GB
2016_13_DAL_MIN,2016,201612010min,MIN,DAL
2016_13_MIA_BAL,2016,201612040rav,BAL,MIA
2016_13_LA_NE,2016,201612040nwe,NE,LA
2016_13_DEN_JAX,2016,201612040jax,JAX,DEN
2016_13_DET_NO,2016,201612040nor,NO,DET
2016_13_SF_CHI,2016,201612040chi,CHI,SF
2016_13_HOU_GB,2016,201612040gnb,GB,HOU
2016_13_KC_ATL,2016,201612040atl,ATL,KC
2016_13_PHI_CIN,2016,201612040cin,CIN,PHI
2016_13_BUF_OAK,2016,201612040rai,LV,BUF
2016_13_WAS_ARI,2016,201612040crd,ARI,WAS
2016_13_NYG_PIT,2016,201612040pit,PIT,NYG
2016_13_TB_SD,2016,201612040sdg,LAC,TB
2016_13_CAR_SEA,2016,201612040sea,SEA,CAR
2016_13_IND_NYJ,2016,201612050nyj,NYJ,IND
2016_14_OAK_KC,2016,201612080kan,KC,LV
2016_14_HOU_IND,2016,201612110clt,IND,HOU
2016_14_SD_CAR,2016,201612110car,CAR,LAC
2016_14_CIN_CLE,2016,201612110cle,CLE,CIN
2016_14_MIN_JAX,2016,201612110jax,JAX,MIN
2016_14_ARI_MIA,2016,201612110mia,MIA,ARI
2016_14_PIT_BUF,2016,201612110buf,BUF,PIT
2016_14_DEN_TEN,2016,201612110oti,TEN,DEN
2016_14_WAS_PHI,2016,201612110phi,PHI,WAS
2016_14_CHI_DET,2016,201612110det,DET,CHI
2016_14_NYJ_SF,2016,201612110sfo,SF,NYJ
2016_14_ATL_LA,2016,201612110ram,LA,ATL
2016_14_NO_TB,2016,201612110tam,TB,NO
2016_14_SEA_GB,2016,201612110gnb,GB,SEA
2016_14_DAL_NYG,2016,201612110nyg,NYG,DAL
2016_14_BAL_NE,2016,201612120nwe,NE,BAL
2016_15_LA_SEA,2016,201612150sea,SEA,LA
2016_15_MIA_NYJ,2016,201612170nyj,NYJ,MIA
2016_15_CLE_BUF,2016,201612180buf,BUF,CLE
2016_15_PHI_BAL,2016,201612180rav,BAL,PHI
2016_15_GB_CHI,2016,201612180chi,CHI,GB
2016_15_IND_MIN,2016,201612180min,MIN,IND
2016_15_DET_NYG,2016,201612180nyg,NYG,DET
2016_15_JAX_HOU,2016,201612180htx,HOU,JAX
2016_15_PIT_CIN,2016,201612180cin,CIN,PIT
2016_15_TEN_KC,2016,201612180kan,KC,TEN
2016_15_NO_ARI,2016,201612180crd,ARI,NO
2016_15_SF_ATL,2016,201612180atl,ATL,SF
2016_15_NE_DEN,2016,201612180den,DEN,NE
2016_15_OAK_SD,2016,201612180sdg,LAC,LV
2016_15_TB_DAL,2016,201612180dal,DAL,TB
2016_15_CAR_WAS,2016,201612190was,WAS,CAR
2016_16_NYG_PHI,2016,201612220phi,PHI,NYG
2016_16_ATL_CAR,2016,201612240car,CAR,ATL
2016_16_NYJ_NE,2016,201612240nwe,NE,NYJ
2016_16_MIN_GB,2016,201612240gnb,GB,MIN
2016_16_MIA_BUF,2016,201612240buf,BUF,MIA
2016_16_WAS_CHI,2016,201612240chi,CHI,WAS
2016_16_TEN_JAX,2016,201612240jax,JAX,TEN
2016_16_SD_CLE,2016,201612240cle,CLE,LAC
2016_16_IND_OAK,2016,201612240rai,LV,IND
2016_16_SF_LA,2016,201612240ram,LA,SF
2016_16_TB_NO,2016,201612240nor,NO,TB
2016_16_ARI_SEA,2016,201612240sea,SEA,ARI
2016_16_CIN_HOU,2016,201612240htx,HOU,CIN
2016_16_BAL_PIT,2016,201612250pit,PIT,BAL
2016_16_DEN_KC,2016,201612250kan,KC,DEN
2016_16_DET_DAL,2016,201612260dal,DAL,DET
2016_17_NE_MIA,2016,201701010mia,MIA,NE
2016_17_BUF_NYJ,2016,201701010nyj,NYJ,BUF
2016_17_CAR_TB,2016,201701010tam,TB,CAR
2016_17_CHI_MIN,2016,201701010min,MIN,CHI
2016_17_HOU_TEN,2016,201701010oti,TEN,HOU
2016_17_CLE_PIT,2016,201701010pit,PIT,CLE
2016_17_JAX_IND,2016,201701010clt,IND,JAX
2016_17_DAL_PHI,2016,201701010phi,PHI,DAL
2016_17_BAL_CIN,2016,201701010cin,CIN,BAL
2016_17_ARI_LA,2016,201701010ram,LA,ARI
2016_17_NYG_WAS,2016,201701010was,WAS,NYG
2016_17_OAK_DEN,2016,201701010den,DEN,LV
2016_17_KC_SD,2016,201701010sdg,LAC,KC
2016_17_NO_ATL,2016,201701010atl,ATL,NO
2016_17_SEA_SF,2016,201701010sfo,SF,SEA
2016_17_GB_DET,2016,201701010det,DET,GB
2016_18_OAK_HOU,2016,201701070htx,HOU,LV
2016_18_DET_SEA,2016,201701070sea,SEA,DET
2016_18_MIA_PIT,2016,201701080pit,PIT,MIA
2016_18_NYG_GB,2016,201701080gnb,GB,NYG
2016_19_SEA_ATL,2016,201701140atl,ATL,SEA
2016_19_HOU_NE,2016,201701140nwe,NE,HOU
2016_19_GB_DAL,2016,201701150dal,DAL,GB
2016_19_PIT_KC,2016,201701150kan,KC,PIT
2016_20_GB_ATL,2016,201701220atl,ATL,GB
2016_20_PIT_NE,2016,201701220nwe,NE,PIT
2016_21_NE_ATL,2016,201702050atl,ATL,NE
2017_01_KC_NE,2017,201709070nwe,NE,KC
2017_01_ATL_CHI,2017,201709100chi,CHI,ATL
2017_01_NYJ_BUF,2017,201709100buf,BUF,NYJ
2017_01_OAK_TEN,2017,201709100oti,TEN,LV
2017_01_PHI_WAS,2017,201709100was,WAS,PHI
2017_01_BAL_CIN,2017,201709100cin,CIN,BAL
2017_01_PIT_CLE,2017,201709100cle,CLE,PIT
2017_01_ARI_DET,2017,201709100det,DET,ARI
2017_01_JAX_HOU,2017,201709100htx,HOU,JAX
2017_01_IND_LA,2017,201709100ram,LA,IND
2017_01_CAR_SF,2017,201709100sfo,SF,CAR
2017_01_SEA_GB,2017,201709100gnb,GB,SEA
2017_01_NYG_DAL,2017,201709100dal,DAL,NYG
2017_01_NO_MIN,2017,201709110min,MIN,NO
2017_01_LAC_DEN,2017,201709110den,DEN,LAC
2017_02_HOU_CIN,2017,201709140cin,CIN,HOU
2017_02_CHI_TB,2017,201709170tam,TB,CHI
2017_02_TEN_JAX,2017,201709170jax,JAX,TEN
2017_02_PHI_KC,2017,201709170kan,KC,PHI
2017_02_ARI_IND,2017,201709170clt,IND,ARI
2017_02_MIN_PIT,2017,201709170pit,PIT,MIN
2017_02_NE_NO,2017,201709170nor,NO,NE
2017_02_BUF_CAR,2017,201709170car,CAR,BUF
2017_02_CLE_BAL,2017,201709170rav,BAL,CLE
2017_02_MIA_LAC,2017,201709170sdg,LAC,MIA
2017_02_NYJ_OAK,2017,201709170rai,LV,NYJ
2017_02_DAL_DEN,2017,201709170den,DEN,DAL
2017_02_WAS_LA,2017,201709170ram,LA,WAS
2017_02_SF_SEA,2017,201709170sea,SEA,SF
2017_02_GB_ATL,2017,201709170atl,ATL,GB
2017_02_DET_NYG,2017,201709180nyg,NYG,DET
2017_03_LA_SF,2017,201709210sfo,SF,LA
2017_03_BAL_JAX,2017,201709240jax,JAX,BAL
2017_03_MIA_NYJ,2017,201709240nyj,NYJ,MIA
2017_03_ATL_DET,2017,201709240det,DET,ATL
2017_03_DEN_BUF,2017,201709240buf,BUF,DEN
2017_03_HOU_NE,2017,201709240nwe,NE,HOU
2017_03_CLE_IND,2017,201709240clt,IND,CLE
2017_03_TB_MIN,2017,201709240min,MIN,TB
2017_03_NYG_PHI,2017,201709240phi,PHI,NYG
2017_03_NO_CAR,2017,201709240car,CAR,NO
2017_03_PIT_CHI,2017,201709240chi,CHI,PIT
2017_03_SEA_TEN,2017,201709240oti,TEN,SEA
2017_03_CIN_GB,2017,201709240gnb,GB,CIN
2017_03_KC_LAC,2017,201709240sdg,LAC,KC
2017_03_OAK_WAS,2017,201709240was,WAS,LV
2017_03_DAL_ARI,2017,201709250crd,ARI,DAL
2017_04_CHI_GB,2017,201709280gnb,GB,CHI
2017_04_NO_MIA,2017,201710010mia,MIA,NO
2017_04_CAR_NE,2017,201710010nwe,NE,CAR
2017_04_DET_MIN,2017,201710010min,MIN,DET
2017_04_JAX_NYJ,2017,201710010nyj,NYJ,JAX
2017_04_BUF_ATL,2017,201710010atl,ATL,BUF
2017_04_LA_DAL,2017,201710010dal,DAL,LA
2017_04_PIT_BAL,2017,201710010rav,BAL,PIT
2017_04_TEN_HOU,2017,201710010htx,HOU,TEN
2017_04_CIN_CLE,2017,201710010cle,CLE,CIN
2017_04_SF_ARI,2017,201710010crd,ARI,SF
2017_04_NYG_TB,2017,201710010tam,TB,NYG
2017_04_PHI_LAC,2017,201710010sdg,LAC,PHI
2017_04_OAK_DEN,2017,201710010den,DEN,LV
2017_04_IND_SEA,2017,201710010sea,SEA,IND
2017_04_WAS_KC,2017,201710020kan,KC,WAS
2017_05_NE_TB,2017,201710050tam,TB,NE
2017_05_TEN_MIA,2017,201710080mia,MIA,TEN
2017_05_SF_IND,2017,201710080clt,IND,SF
2017_05_ARI_PHI,2017,201710080phi,PHI,ARI
2017_05_BUF_CIN,2017,201710080cin,CIN,BUF
2017_05_LAC_NYG,2017,201710080nyg,NYG,LAC
2017_05_CAR_DET,2017,201710080det,DET,CAR
2017_05_JAX_PIT,2017,201710080pit,PIT,JAX
2017_05_NYJ_CLE,2017,201710080cle,CLE,NYJ
2017_05_BAL_OAK,2017,201710080rai,LV,BAL
2017_05_SEA_LA,2017,201710080ram,LA,SEA
2017_05_GB_DAL,2017,201710080dal,DAL,GB
2017_05_KC_HOU,2017,201710080htx,HOU,KC
2017_05_MIN_CHI,2017,201710090chi,CHI,MIN
2017_06_PHI_CAR,2017,201710120car,CAR,PHI
2017_06_MIA_ATL,2017,201710150atl,ATL,MIA
2017_06_NE_NYJ,2017,201710150nyj,NYJ,NE
2017_06_CHI_BAL,2017,201710150rav,BAL,CHI
2017_06_SF_WAS,2017,201710150was,WAS,SF
2017_06_CLE_HOU,2017,201710150htx,HOU,CLE
2017_06_DET_NO,2017,201710150nor,NO,DET
2017_06_GB_MIN,2017,201710150min,MIN,GB
2017_06_TB_ARI,2017,201710150crd,ARI,TB
2017_06_LA_JAX,2017,201710150jax,JAX,LA
2017_06_LAC_OAK,2017,201710150rai,LV,LAC
2017_06_PIT_KC,2017,201710150kan,KC,PIT
2017_06_NYG_DEN,2017,201710150den,DEN,NYG
2017_06_IND_TEN,2017,201710160oti,TEN,IND
2017_07_KC_OAK,2017,201710190rai,LV,KC
