player,pfr_id,game_id,pfr_game_id,season,team,offense_snaps,offense_pct,defense_snaps,defense_pct,st_snaps,st_pct
Maxx Crosby,CrosMa00,2020_01_LV_CAR,202009130car,2020,LV,0,0,51,76,8,28
Damon Arnette,ArneDa00,2020_01_LV_CAR,202009130car,2020,LV,0,0,48,72,1,3
Maliek Collins,CollMa00,2020_01_LV_CAR,202009130car,2020,LV,0,0,47,70,5,17
Nicholas Morrow,MorrNi00,2020_01_LV_CAR,202009130car,2020,LV,0,0,46,69,18,62
Johnathan Hankins,HankJo00,2020_01_LV_CAR,202009130car,2020,LV,0,0,39,58,4,14
Arden Key,KeyxAr00,2020_01_LV_CAR,202009130car,2020,LV,0,0,29,43,3,10
Nick Kwiatkoski,KwiaNi00,2020_01_LV_CAR,202009130car,2020,LV,0,0,22,33,4,14
Carl Nassib,NassCa00,2020_01_LV_CAR,202009130car,2020,LV,0,0,20,30,1,3
Maurice Hurst Jr.,HursMa00,2020_01_LV_CAR,202009130car,2020,LV,0,0,20,30,0,0
Isaiah Johnson,JohnIs02,2020_01_LV_CAR,202009130car,2020,LV,0,0,16,24,16,55
Kendal Vickers,VickKe00,2020_01_LV_CAR,202009130car,2020,LV,0,0,9,13,1,3
Keisean Nixon,NixoKe00,2020_01_LV_CAR,202009130car,2020,LV,0,0,6,9,22,76
Raekwon McMillan,McMiRa02,2020_01_LV_CAR,202009130car,2020,LV,0,0,6,9,13,45
Jeff Heath,HeatJe00,2020_01_LV_CAR,202009130car,2020,LV,0,0,3,4,18,62
Kyle Wilber,WilbKy00,2020_01_LV_CAR,202009130car,2020,LV,0,0,1,1,23,79
Derek Carrier,CarrDe00,2020_01_LV_CAR,202009130car,2020,LV,0,0,0,0,24,83
Daniel Carlson,CarlDa00,2020_01_LV_CAR,202009130car,2020,LV,0,0,0,0,13,45
AJ Cole III,ColeAJ01,2020_01_LV_CAR,202009130car,2020,LV,0,0,0,0,9,31
Trent Sieg,SiegTr00,2020_01_LV_CAR,202009130car,2020,LV,0,0,0,0,9,31
Andre James,JameAn01,2020_01_LV_CAR,202009130car,2020,LV,0,0,0,0,6,21
Frank Ragnow,RagnFr00,2020_01_CHI_DET,202009130det,2020,DET,78,100,0,0,6,18
Tyrell Crosby,CrosTy00,2020_01_CHI_DET,202009130det,2020,DET,78,100,0,0,6,18
Joe Dahl,DahlJo00,2020_01_CHI_DET,202009130det,2020,DET,78,100,0,0,6,18
Matthew Stafford,StafMa00,2020_01_CHI_DET,202009130det,2020,DET,78,100,0,0,0,0
Taylor Decker,DeckTa00,2020_01_CHI_DET,202009130det,2020,DET,78,100,0,0,0,0
Marvin Jones,JoneMa02,2020_01_CHI_DET,202009130det,2020,DET,71,91,0,0,0,0
Jonah Jackson,JackJo03,2020_01_CHI_DET,202009130det,2020,DET,70,90,0,0,6,18
Quintez Cephus,CephQu00,2020_01_CHI_DET,202009130det,2020,DET,62,79,0,0,3,9
T.J. Hockenson,HockTJ00,2020_01_CHI_DET,202009130det,2020,DET,50,64,0,0,0,0
Danny Amendola,AmenDa00,2020_01_CHI_DET,202009130det,2020,DET,43,55,0,0,0,0
Jesse James,JameJe00,2020_01_CHI_DET,202009130det,2020,DET,39,50,0,0,12,36
D'Andre Swift,SwifDA00,2020_01_CHI_DET,202009130det,2020,DET,34,44,0,0,0,0
Adrian Peterson,PeteAd01,2020_01_CHI_DET,202009130det,2020,DET,24,31,0,0,0,0
Kerryon Johnson,JohnKe06,2020_01_CHI_DET,202009130det,2020,DET,20,26,0,0,0,0
Marvin Hall,HallMa02,2020_01_CHI_DET,202009130det,2020,DET,16,21,0,0,6,18
Jamal Agnew,AgneJa00,2020_01_CHI_DET,202009130det,2020,DET,15,19,0,0,15,46
Jason Cabinda,CabiJa00,2020_01_CHI_DET,202009130det,2020,DET,14,18,0,0,21,64
Oday Aboushi,AbouOd00,2020_01_CHI_DET,202009130det,2020,DET,8,10,0,0,6,18
Matt Nelson,NelsMa00,2020_01_CHI_DET,202009130det,2020,DET,2,3,0,0,6,18
Duron Harmon,HarmDu00,2020_01_CHI_DET,202009130det,2020,DET,0,0,65,100,11,33
Amani Oruwariye,OruwAm00,2020_01_CHI_DET,202009130det,2020,DET,0,0,65,100,2,6
Tracy Walker,WalkTr01,2020_01_CHI_DET,202009130det,2020,DET,0,0,54,83,16,49
Will Harris,HarrWi02,2020_01_CHI_DET,202009130det,2020,DET,0,0,52,80,9,27
Jahlani Tavai,TavaJa00,2020_01_CHI_DET,202009130det,2020,DET,0,0,51,78,5,15
Desmond Trufant,TrufDe00,2020_01_CHI_DET,202009130det,2020,DET,0,0,48,74,0,0
Trey Flowers,FlowTr00,2020_01_CHI_DET,202009130det,2020,DET,0,0,46,71,1,3
Christian Jones,JoneCh05,2020_01_CHI_DET,202009130det,2020,DET,0,0,44,68,11,33
Nick Williams,WillNi01,2020_01_CHI_DET,202009130det,2020,DET,0,0,41,63,6,18
Danny Shelton,ShelDa01,2020_01_CHI_DET,202009130det,2020,DET,0,0,39,60,6,18
Jarrad Davis,DaviJa01,2020_01_CHI_DET,202009130det,2020,DET,0,0,35,54,5,15
Romeo Okwara,OkwaRo01,2020_01_CHI_DET,202009130det,2020,DET,0,0,29,45,10,30
Da'Shawn Hand,HandDa00,2020_01_CHI_DET,202009130det,2020,DET,0,0,29,45,5,15
Darryl Roberts,RobeDa00,2020_01_CHI_DET,202009130det,2020,DET,0,0,28,43,19,58
Justin Coleman,ColeJu01,2020_01_CHI_DET,202009130det,2020,DET,0,0,19,29,4,12
Jamie Collins,CollJa00,2020_01_CHI_DET,202009130det,2020,DET,0,0,19,29,2,6
Reggie Ragland,RaglRe00,2020_01_CHI_DET,202009130det,2020,DET,0,0,19,29,1,3
Tony McRae,McRaTo00,2020_01_CHI_DET,202009130det,2020,DET,0,0,16,25,20,61
John Penisini,PeniJo00,2020_01_CHI_DET,202009130det,2020,DET,0,0,9,14,0,0
Julian Okwara,OkwaJu00,2020_01_CHI_DET,202009130det,2020,DET,0,0,7,11,11,33
Jalen Reeves-Maybin,ReevJa00,2020_01_CHI_DET,202009130det,2020,DET,0,0,0,0,26,79
Miles Killebrew,KillMi00,2020_01_CHI_DET,202009130det,2020,DET,0,0,0,0,26,79
Elijah Lee,LeexEl00,2020_01_CHI_DET,202009130det,2020,DET,0,0,0,0,21,64
Jack Fox,FoxxJa01,2020_01_CHI_DET,202009130det,2020,DET,0,0,0,0,17,52
Ty Johnson,JohnTy02,2020_01_CHI_DET,202009130det,2020,DET,0,0,0,0,12,36
Don Muhlbach,MuhlDo20,2020_01_CHI_DET,202009130det,2020,DET,0,0,0,0,11,33
Matt Prater,PratMa20,2020_01_CHI_DET,202009130det,2020,DET,0,0,0,0,6,18
Kenny Wiggins,WiggKe00,2020_01_CHI_DET,202009130det,2020,DET,0,0,0,0,6,18
Bobby Massie,MassBo00,2020_01_CHI_DET,202009130det,2020,CHI,65,100,0,0,5,15
Charles Leno Jr.,LenoCh00,2020_01_CHI_DET,202009130det,2020,CHI,65,100,0,0,5,15
Germain Ifedi,IfedGe00,2020_01_CHI_DET,202009130det,2020,CHI,65,100,0,0,5,15
Mitchell Trubisky,TrubMi00,2020_01_CHI_DET,202009130det,2020,CHI,65,100,0,0,0,0
Cody Whitehair,WhitCo03,2020_01_CHI_DET,202009130det,2020,CHI,65,100,0,0,0,0
James Daniels,DaniJa01,2020_01_CHI_DET,202009130det,2020,CHI,64,98,0,0,5,15
Allen Robinson,RobiAl02,2020_01_CHI_DET,202009130det,2020,CHI,53,82,0,0,0,0
Jimmy Graham,GrahJi00,2020_01_CHI_DET,202009130det,2020,CHI,52,80,0,0,0,0
Tarik Cohen,CoheTa00,2020_01_CHI_DET,202009130det,2020,CHI,30,46,0,0,5,15
David Montgomery,MontDa01,2020_01_CHI_DET,202009130det,2020,CHI,29,45,0,0,0,0
Ted Ginn Jr.,GinnTe00,2020_01_CHI_DET,202009130det,2020,CHI,28,43,0,0,0,0
Anthony Miller,MillAn02,2020_01_CHI_DET,202009130det,2020,CHI,27,42,0,0,0,0
Demetrius Harris,HarrDe03,2020_01_CHI_DET,202009130det,2020,CHI,26,40,0,0,8,24
Javon Wims,WimsJa00,2020_01_CHI_DET,202009130det,2020,CHI,23,35,0,0,0,0
Darnell Mooney,MoonDa00,2020_01_CHI_DET,202009130det,2020,CHI,21,32,0,0,0,0
Cole Kmet,KmetCo00,2020_01_CHI_DET,202009130det,2020,CHI,20,31,0,0,6,18
Cordarrelle Patterson,PattCo00,2020_01_CHI_DET,202009130det,2020,CHI,10,15,0,0,11,33
J.P. Holtz,HoltJ.01,2020_01_CHI_DET,202009130det,2020,CHI,5,8,0,0,17,52
Ryan Nall,NallRy00,2020_01_CHI_DET,202009130det,2020,CHI,1,2,0,0,20,61
Alex Bars,BarsAl01,2020_01_CHI_DET,202009130det,2020,CHI,1,2,0,0,5,15
Kyle Fuller,FullKy00,2020_01_CHI_DET,202009130det,2020,CHI,0,0,78,100,8,24
Eddie Jackson,JackEd01,2020_01_CHI_DET,202009130det,2020,CHI,0,0,78,100,2,6
Jaylon Johnson,JohnJa13,2020_01_CHI_DET,202009130det,2020,CHI,0,0,78,100,2,6
Tashaun Gipson,GipsTa00,2020_01_CHI_DET,202009130det,2020,CHI,0,0,78,100,0,0
Roquan Smith,SmitRo07,2020_01_CHI_DET,202009130det,2020,CHI,0,0,76,97,2,6
Danny Trevathan,TrevDa00,2020_01_CHI_DET,202009130det,2020,CHI,0,0,70,90,8,24
Khalil Mack,MackKh00,2020_01_CHI_DET,202009130det,2020,CHI,0,0,67,86,2,6
Buster Skrine,SkriBu00,2020_01_CHI_DET,202009130det,2020,CHI,0,0,56,72,5,15
Akiem Hicks,HickAk00,2020_01_CHI_DET,202009130det,2020,CHI,0,0,55,71,0,0
Barkevious Mingo,MingBa00,2020_01_CHI_DET,202009130det,2020,CHI,0,0,43,55,28,85
Bilal Nichols,NichBi00,2020_01_CHI_DET,202009130det,2020,CHI,0,0,41,53,5,15
Roy Robertson-Harris,RobeRo00,2020_01_CHI_DET,202009130det,2020,CHI,0,0,37,47,13,40
James Vaughters,VaugJa01,2020_01_CHI_DET,202009130det,2020,CHI,0,0,35,45,12,36
John Jenkins,JenkJo00,2020_01_CHI_DET,202009130det,2020,CHI,0,0,23,29,6,18
Brent Urban,UrbaBr00,2020_01_CHI_DET,202009130det,2020,CHI,0,0,18,23,13,40
Trevis Gipson,GipsTr00,2020_01_CHI_DET,202009130det,2020,CHI,0,0,12,15,0,0
Deon Bush,BushDe00,2020_01_CHI_DET,202009130det,2020,CHI,0,0,7,9,21,64
Sherrick McManis,McMaSh99,2020_01_CHI_DET,202009130det,2020,CHI,0,0,6,8,26,79
Joel Iyiegbuniwe,IyieJo00,2020_01_CHI_DET,202009130det,2020,CHI,0,0,0,0,26,79
DeAndre Houston-Carson,HousDe00,2020_01_CHI_DET,202009130det,2020,CHI,0,0,0,0,26,79
Josh Woods,WoodJo02,2020_01_CHI_DET,202009130det,2020,CHI,0,0,0,0,20,61
Cairo Santos,SantCa01,2020_01_CHI_DET,202009130det,2020,CHI,0,0,0,0,11,33
Patrick Scales,ScalPa00,2020_01_CHI_DET,202009130det,2020,CHI,0,0,0,0,10,30
Pat O'Donnell,ODonPa00,2020_01_CHI_DET,202009130det,2020,CHI,0,0,0,0,10,30
Kindle Vildor,VildKi00,2020_01_CHI_DET,202009130det,2020,CHI,0,0,0,0,9,27
Rashaad Coward,CowaRa00,2020_01_CHI_DET,202009130det,2020,CHI,0,0,0,0,5,15
Jonah Williams,WillJo10,2020_01_LAC_CIN,202009130cin,2020,CIN,68,100,0,0,4,14
Bobby Hart,HartBo00,2020_01_LAC_CIN,202009130cin,2020,CIN,68,100,0,0,4,14
Trey Hopkins,HopkTr01,2020_01_LAC_CIN,202009130cin,2020,CIN,68,100,0,0,4,14
Michael Jordan,JordMi01,2020_01_LAC_CIN,202009130cin,2020,CIN,68,100,0,0,4,14
Joe Burrow,BurrJo01,2020_01_LAC_CIN,202009130cin,2020,CIN,68,100,0,0,0,0
John Ross,RossJo00,2020_01_LAC_CIN,202009130cin,2020,CIN,57,84,0,0,0,0
Tyler Boyd,BoydTy00,2020_01_LAC_CIN,202009130cin,2020,CIN,55,81,0,0,0,0
C.J. Uzomah,UzomC.00,2020_01_LAC_CIN,202009130cin,2020,CIN,49,72,0,0,4,14
A.J. Green,GreeA.00,2020_01_LAC_CIN,202009130cin,2020,CIN,45,66,0,0,0,0
Xavier Su'a-Filo,Sua-Xa00,2020_01_LAC_CIN,202009130cin,2020,CIN,40,59,0,0,2,7
Joe Mixon,MixoJo00,2020_01_LAC_CIN,202009130cin,2020,CIN,40,59,0,0,0,0
Billy Price,PricBi01,2020_01_LAC_CIN,202009130cin,2020,CIN,28,41,0,0,4,14
Drew Sample,SampDr00,2020_01_LAC_CIN,202009130cin,2020,CIN,24,35,0,0,4,14
Giovani Bernard,BernGi00,2020_01_LAC_CIN,202009130cin,2020,CIN,20,29,0,0,9,31
Mike Thomas,ThomMi04,2020_01_LAC_CIN,202009130cin,2020,CIN,15,22,0,0,8,28
Auden Tate,TateAu00,2020_01_LAC_CIN,202009130cin,2020,CIN,15,22,0,0,4,14
Tee Higgins,HiggTe00,2020_01_LAC_CIN,202009130cin,2020,CIN,15,22,0,0,0,0
Alex Erickson,EricAl01,2020_01_LAC_CIN,202009130cin,2020,CIN,4,6,0,0,5,17
Cethan Carter,CartCe00,2020_01_LAC_CIN,202009130cin,2020,CIN,1,1,0,0,23,79
Vonn Bell,BellVo00,2020_01_LAC_CIN,202009130cin,2020,CIN,0,0,74,100,6,21
Jessie Bates III,BateJe00,2020_01_LAC_CIN,202009130cin,2020,CIN,0,0,73,99,10,34
William Jackson III,JackWi02,2020_01_LAC_CIN,202009130cin,2020,CIN,0,0,73,99,6,21
Darius Phillips,PhilDa02,2020_01_LAC_CIN,202009130cin,2020,CIN,0,0,71,96,6,21
Mackensie Alexander,AlexMa01,2020_01_LAC_CIN,202009130cin,2020,CIN,0,0,62,84,0,0
Sam Hubbard,HubbSa00,2020_01_LAC_CIN,202009130cin,2020,CIN,0,0,58,78,7,24
Germaine Pratt,PratGe00,2020_01_LAC_CIN,202009130cin,2020,CIN,0,0,54,73,16,55
Josh Bynes,ByneJo00,2020_01_LAC_CIN,202009130cin,2020,CIN,0,0,53,72,6,21
Carlos Dunlap,DunlCa99,2020_01_LAC_CIN,202009130cin,2020,CIN,0,0,52,70,6,21
D.J. Reader,ReadD.00,2020_01_LAC_CIN,202009130cin,2020,CIN,0,0,50,68,4,14
Carl Lawson,LawsCa00,2020_01_LAC_CIN,202009130cin,2020,CIN,0,0,43,58,0,0
Christian Covington,CoviCh00,2020_01_LAC_CIN,202009130cin,2020,CIN,0,0,38,51,4,14
Mike Daniels,DaniMi00,2020_01_LAC_CIN,202009130cin,2020,CIN,0,0,37,50,4,14
Logan Wilson,WilsLo00,2020_01_LAC_CIN,202009130cin,2020,CIN,0,0,22,30,19,66
Akeem Davis-Gaither,DaviAk01,2020_01_LAC_CIN,202009130cin,2020,CIN,0,0,20,27,19,66
Khalid Kareem,KareKh00,2020_01_LAC_CIN,202009130cin,2020,CIN,0,0,10,14,4,14
Amani Bledsoe,BledAm01,2020_01_LAC_CIN,202009130cin,2020,CIN,0,0,10,14,0,0
Brandon Wilson,WilsBr01,2020_01_LAC_CIN,202009130cin,2020,CIN,0,0,7,9,19,66
Andrew Brown,BrowAn05,2020_01_LAC_CIN,202009130cin,2020,CIN,0,0,7,9,6,21
Jordan Evans,EvanJo01,2020_01_LAC_CIN,202009130cin,2020,CIN,0,0,0,0,24,83
Tony Brown,BrowTo01,2020_01_LAC_CIN,202009130cin,2020,CIN,0,0,0,0,20,69
Samaje Perine,PeriSa00,2020_01_LAC_CIN,202009130cin,2020,CIN,0,0,0,0,19,66
Kevin Huber,HubeKe20,2020_01_LAC_CIN,202009130cin,2020,CIN,0,0,0,0,10,34
Clark Harris,HarrCl20,2020_01_LAC_CIN,202009130cin,2020,CIN,0,0,0,0,10,34
Randy Bullock,BullRa00,2020_01_LAC_CIN,202009130cin,2020,CIN,0,0,0,0,9,31
Trayvon Henderson,HendTr01,2020_01_LAC_CIN,202009130cin,2020,CIN,0,0,0,0,4,14
Fred Johnson,JohnFr01,2020_01_LAC_CIN,202009130cin,2020,CIN,0,0,0,0,2,7
Sam Tevi,TeviSa00,2020_01_LAC_CIN,202009130cin,2020,LAC,74,100,0,0,5,17
Bryan Bulaga,BulaBr20,2020_01_LAC_CIN,202009130cin,2020,LAC,74,100,0,0,5,17
Forrest Lamp,LampFo00,2020_01_LAC_CIN,202009130cin,2020,LAC,74,100,0,0,5,17
Dan Feeney,FeenDa00,2020_01_LAC_CIN,202009130cin,2020,LAC,74,100,0,0,5,17
Tyrod Taylor,TaylTy00,2020_01_LAC_CIN,202009130cin,2020,LAC,74,100,0,0,0,0
Tyree St. Louis,StLoTy01,2020_01_LAC_CIN,202009130cin,2020,LAC,74,100,0,0,0,0
Keenan Allen,AlleKe00,2020_01_LAC_CIN,202009130cin,2020,LAC,70,95,0,0,0,0
Hunter Henry,HenrHu00,2020_01_LAC_CIN,202009130cin,2020,LAC,59,80,0,0,0,0
Mike Williams,WillMi07,2020_01_LAC_CIN,202009130cin,2020,LAC,58,78,0,0,0,0
Austin Ekeler,EkelAu00,2020_01_LAC_CIN,202009130cin,2020,LAC,50,68,0,0,0,0
Jalen Guyton,GuytJa01,2020_01_LAC_CIN,202009130cin,2020,LAC,47,64,0,0,8,28
Virgil Green,GreeVi00,2020_01_LAC_CIN,202009130cin,2020,LAC,24,32,0,0,5,17
Joshua Kelley,KellJo01,2020_01_LAC_CIN,202009130cin,2020,LAC,18,24,0,0,9,31
K.J. Hill,HillKJ00,2020_01_LAC_CIN,202009130cin,2020,LAC,12,16,0,0,5,17
Stephen Anderson,AndeSt01,2020_01_LAC_CIN,202009130cin,2020,LAC,11,15,0,0,10,35
Justin Jackson,JackJu01,2020_01_LAC_CIN,202009130cin,2020,LAC,11,15,0,0,4,14
Gabe Nabers,NabeGa00,2020_01_LAC_CIN,202009130cin,2020,LAC,6,8,0,0,9,31
Joe Reed,ReedJo03,2020_01_LAC_CIN,202009130cin,2020,LAC,3,4,0,0,9,31
Trey Pipkins,PipkTr00,2020_01_LAC_CIN,202009130cin,2020,LAC,1,1,0,0,5,17
Rayshawn Jenkins,JenkRa00,2020_01_LAC_CIN,202009130cin,2020,LAC,0,0,68,100,9,31
Casey Hayward,HaywCa00,2020_01_LAC_CIN,202009130cin,2020,LAC,0,0,68,100,0,0
Chris Harris Jr.,HarrCh01,2020_01_LAC_CIN,202009130cin,2020,LAC,0,0,68,100,0,0
Kenneth Murray,MurrKe00,2020_01_LAC_CIN,202009130cin,2020,LAC,0,0,62,91,6,21
Michael Davis,DaviMi03,2020_01_LAC_CIN,202009130cin,2020,LAC,0,0,60,88,15,52
Nick Vigil,VigiNi00,2020_01_LAC_CIN,202009130cin,2020,LAC,0,0,58,85,11,38
Melvin Ingram,IngrMe00,2020_01_LAC_CIN,202009130cin,2020,LAC,0,0,54,79,2,7
Justin Jones,JoneJu03,2020_01_LAC_CIN,202009130cin,2020,LAC,0,0,51,75,6,21
Joey Bosa,BosaJo00,2020_01_LAC_CIN,202009130cin,2020,LAC,0,0,47,69,1,3
Linval Joseph,JoseLi99,2020_01_LAC_CIN,202009130cin,2020,LAC,0,0,42,62,6,21
Desmond King,KingDe01,2020_01_LAC_CIN,202009130cin,2020,LAC,0,0,41,60,15,52
Jerry Tillery,TillJe00,2020_01_LAC_CIN,202009130cin,2020,LAC,0,0,28,41,4,14
Nasir Adderley,AddeNa00,2020_01_LAC_CIN,202009130cin,2020,LAC,0,0,27,40,8,28
Isaac Rochell,RochIs00,2020_01_LAC_CIN,202009130cin,2020,LAC,0,0,19,28,15,52
Uchenna Nwosu,NwosUc00,2020_01_LAC_CIN,202009130cin,2020,LAC,0,0,16,24,22,76
Damion Square,SquaDa00,2020_01_LAC_CIN,202009130cin,2020,LAC,0,0,15,22,4,14
Denzel Perryman,PerrDe00,2020_01_LAC_CIN,202009130cin,2020,LAC,0,0,12,18,2,7
Kyzir White,WhitKy00,2020_01_LAC_CIN,202009130cin,2020,LAC,0,0,7,10,15,52
Drue Tranquill,TranDr00,2020_01_LAC_CIN,202009130cin,2020,LAC,0,0,5,7,0,0
Brandon Facyson,FacyBr00,2020_01_LAC_CIN,202009130cin,2020,LAC,0,0,0,0,24,83
Emeke Egbule,EgbuEm00,2020_01_LAC_CIN,202009130cin,2020,LAC,0,0,0,0,18,62
Alohi Gilman,GilmAl00,2020_01_LAC_CIN,202009130cin,2020,LAC,0,0,0,0,17,59
Ty Long,LongTy00,2020_01_LAC_CIN,202009130cin,2020,LAC,0,0,0,0,14,48
Cole Mazza,MazzCo01,2020_01_LAC_CIN,202009130cin,2020,LAC,0,0,0,0,10,35
Scott Quessenberry,QuesSc00,2020_01_LAC_CIN,202009130cin,2020,LAC,0,0,0,0,5,17
Michael Badgley,BadgMi00,2020_01_LAC_CIN,202009130cin,2020,LAC,0,0,0,0,5,17
Nick Easton,EastNi00,2020_01_TB_NO,202009130nor,2020,NO,68,100,0,0,6,18
Erik McCoy,McCoEr01,2020_01_TB_NO,202009130nor,2020,NO,68,100,0,0,6,18
Ryan Ramczyk,RamcRy00,2020_01_TB_NO,202009130nor,2020,NO,68,100,0,0,6,18
Andrus Peat,PeatAn00,2020_01_TB_NO,202009130nor,2020,NO,68,100,0,0,6,18
Terron Armstead,ArmsTe00,2020_01_TB_NO,202009130nor,2020,NO,68,100,0,0,0,0
Drew Brees,BreeDr00,2020_01_TB_NO,202009130nor,2020,NO,66,97,0,0,0,0
Michael Thomas,ThomMi05,2020_01_TB_NO,202009130nor,2020,NO,55,81,0,0,0,0
Alvin Kamara,KamaAl00,2020_01_TB_NO,202009130nor,2020,NO,45,66,0,0,1,3
Jared Cook,CookJa02,2020_01_TB_NO,202009130nor,2020,NO,44,65,0,0,0,0
Tre'Quan Smith,SmitTr03,2020_01_TB_NO,202009130nor,2020,NO,44,65,0,0,0,0
Josh Hill,HillJo02,2020_01_TB_NO,202009130nor,2020,NO,36,53,0,0,13,39
Emmanuel Sanders,SandEm00,2020_01_TB_NO,202009130nor,2020,NO,33,49,0,0,0,0
Latavius Murray,MurrLa00,2020_01_TB_NO,202009130nor,2020,NO,23,34,0,0,0,0
Taysom Hill,HillTa00,2020_01_TB_NO,202009130nor,2020,NO,17,25,0,0,12,36
Michael Burton,BurtMi00,2020_01_TB_NO,202009130nor,2020,NO,17,25,0,0,11,33
Bennie Fowler,FowlBe00,2020_01_TB_NO,202009130nor,2020,NO,7,10,0,0,12,36
Deonte Harris,HarrDe07,2020_01_TB_NO,202009130nor,2020,NO,7,10,0,0,9,27
Adam Trautman,TrauAd00,2020_01_TB_NO,202009130nor,2020,NO,7,10,0,0,9,27
Ty Montgomery,MontTy01,2020_01_TB_NO,202009130nor,2020,NO,4,6,0,0,23,70
Derrick Kelly,KellDe01,2020_01_TB_NO,202009130nor,2020,NO,3,4,0,0,0,0
Malcolm Jenkins,JenkMa99,2020_01_TB_NO,202009130nor,2020,NO,0,0,70,100,5,15
Marcus Williams,WillMa06,2020_01_TB_NO,202009130nor,2020,NO,0,0,70,100,1,3
Marshon Lattimore,LattMa01,2020_01_TB_NO,202009130nor,2020,NO,0,0,70,100,0,0
Demario Davis,DaviDe00,2020_01_TB_NO,202009130nor,2020,NO,0,0,70,100,0,0
Janoris Jenkins,JenkJa03,2020_01_TB_NO,202009130nor,2020,NO,0,0,64,91,0,0
Chauncey Gardner-Johnson,GardCh00,2020_01_TB_NO,202009130nor,2020,NO,0,0,61,87,10,30
Cameron Jordan,JordCa00,2020_01_TB_NO,202009130nor,2020,NO,0,0,60,86,4,12
Alex Anzalone,AnzaAl00,2020_01_TB_NO,202009130nor,2020,NO,0,0,50,71,11,33
Sheldon Rankins,RankSh00,2020_01_TB_NO,202009130nor,2020,NO,0,0,43,61,0,0
David Onyemata,OnyeDa00,2020_01_TB_NO,202009130nor,2020,NO,0,0,40,57,4,12
Trey Hendrickson,HendTr00,2020_01_TB_NO,202009130nor,2020,NO,0,0,39,56,4,12
D.J. Swearinger,SweaDJ00,2020_01_TB_NO,202009130nor,2020,NO,0,0,34,49,7,21
Carl Granderson,GranCa01,2020_01_TB_NO,202009130nor,2020,NO,0,0,23,33,15,45
Malcolm Roach,RoacMa01,2020_01_TB_NO,202009130nor,2020,NO,0,0,23,33,0,0
Margus Hunt,HuntMa00,2020_01_TB_NO,202009130nor,2020,NO,0,0,21,30,4,12
Malcom Brown,BrowMa01,2020_01_TB_NO,202009130nor,2020,NO,0,0,20,29,4,12
Patrick Robinson,RobiPa99,2020_01_TB_NO,202009130nor,2020,NO,0,0,9,13,20,61
Kaden Elliss,ElliKa00,2020_01_TB_NO,202009130nor,2020,NO,0,0,3,4,22,67
Craig Robertson,RobeCr00,2020_01_TB_NO,202009130nor,2020,NO,0,0,0,0,27,82
Justin Hardee,HardJu01,2020_01_TB_NO,202009130nor,2020,NO,0,0,0,0,26,79
J.T. Gray,GrayJ.00,2020_01_TB_NO,202009130nor,2020,NO,0,0,0,0,23,70
Thomas Morstead,MorsTh00,2020_01_TB_NO,202009130nor,2020,NO,0,0,0,0,13,39
Chase Hansen,HansCh02,2020_01_TB_NO,202009130nor,2020,NO,0,0,0,0,13,39
Wil Lutz,LutzWi00,2020_01_TB_NO,202009130nor,2020,NO,0,0,0,0,12,36
Zach Wood,WoodZa00,2020_01_TB_NO,202009130nor,2020,NO,0,0,0,0,12,36
Ethan Greenidge,GreeEt00,2020_01_TB_NO,202009130nor,2020,NO,0,0,0,0,6,18
Will Clapp,ClapWi00,2020_01_TB_NO,202009130nor,2020,NO,0,0,0,0,6,18
Ali Marpet,MarpAl00,2020_01_TB_NO,202009130nor,2020,TB,70,100,0,0,4,12
Tristan Wirfs,WirfTr00,2020_01_TB_NO,202009130nor,2020,TB,70,100,0,0,4,12
Donovan Smith,SmitDo02,2020_01_TB_NO,202009130nor,2020,TB,70,100,0,0,4,12
Alex Cappa,CappAl00,2020_01_TB_NO,202009130nor,2020,TB,70,100,0,0,4,12
Tom Brady,BradTo00,2020_01_TB_NO,202009130nor,2020,TB,70,100,0,0,0,0
Ryan Jensen,JensRy00,2020_01_TB_NO,202009130nor,2020,TB,70,100,0,0,0,0
Chris Godwin,GodwCh00,2020_01_TB_NO,202009130nor,2020,TB,66,94,0,0,0,0
Mike Evans,EvanMi00,2020_01_TB_NO,202009130nor,2020,TB,65,93,0,0,0,0
Rob Gronkowski,GronRo00,2020_01_TB_NO,202009130nor,2020,TB,54,77,0,0,0,0
Scott Miller,MillSc01,2020_01_TB_NO,202009130nor,2020,TB,43,61,0,0,0,0
O.J. Howard,HowaO.00,2020_01_TB_NO,202009130nor,2020,TB,37,53,0,0,4,12
Ronald Jones II,JoneRo01,2020_01_TB_NO,202009130nor,2020,TB,33,47,0,0,0,0
LeSean McCoy,McCoLe01,2020_01_TB_NO,202009130nor,2020,TB,25,36,0,0,0,0
Justin Watson,WatsJu01,2020_01_TB_NO,202009130nor,2020,TB,11,16,0,0,21,64
Leonard Fournette,FourLe00,2020_01_TB_NO,202009130nor,2020,TB,9,13,0,0,0,0
Cameron Brate,BratCa00,2020_01_TB_NO,202009130nor,2020,TB,7,10,0,0,0,0
Devin White,WhitDe02,2020_01_TB_NO,202009130nor,2020,TB,0,0,68,100,8,24
Carlton Davis,DaviCa02,2020_01_TB_NO,202009130nor,2020,TB,0,0,68,100,7,21
Antoine Winfield Jr.,WinfAn00,2020_01_TB_NO,202009130nor,2020,TB,0,0,68,100,7,21
