game_id,pfr_game_id,season,week,game_type,team,opponent,pfr_player_name,pfr_player_id,def_ints,def_targets,def_completions_allowed,def_completion_pct,def_yards_allowed,def_yards_allowed_per_cmp,def_yards_allowed_per_tgt,def_receiving_td_allowed,def_passer_rating_allowed,def_adot,def_air_yards_completed,def_yards_after_catch,def_times_blitzed,def_times_hurried,def_times_hitqb,def_sacks,def_pressures,def_tackles_combined,def_missed_tackles,def_missed_tackle_pct
2021_01_DAL_TB,202109090tam,2021,1,REG,DAL,TB,DeMarcus Lawrence,LawrDe00,0,1,1,1,11,11,11,1,152.1,3,3,8,0,0,0,0,0,5,1,0.167
2021_01_DAL_TB,202109090tam,2021,1,REG,DAL,TB,Damontae Kazee,KazeDa00,0,3,1,0.333,27,27,9,0,67.4,22,16,11,0,0,0,0,0,2,0,0
2021_01_DAL_TB,202109090tam,2021,1,REG,DAL,TB,Trevon Diggs,DiggTr00,1,5,1,0.2,10,10,2,0,0,6.6,7,3,0,0,0,0,0,1,1,0.5
2021_01_DAL_TB,202109090tam,2021,1,REG,DAL,TB,Donovan Wilson,WilsDo01,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,1,0,0,NA
2021_01_DAL_TB,202109090tam,2021,1,REG,DAL,TB,Quinton Bohanna,BohaQu00,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,0,NA
2021_01_DAL_TB,202109090tam,2021,1,REG,DAL,TB,Bradlee Anae,AnaeBr00,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,NA
2021_01_PHI_ATL,202109120atl,2021,1,REG,ATL,PHI,Deion Jones,JoneDe01,0,5,5,1,55,11,11,1,152.1,2,10,45,3,0,0,0,0,11,0,0
2021_01_PHI_ATL,202109120atl,2021,1,REG,ATL,PHI,Fabian Moreau,MoreFa00,0,5,4,0.8,51,12.8,10.2,2,148.7,5.6,25,26,0,0,0,0,0,3,0,0
2021_01_PHI_ATL,202109120atl,2021,1,REG,ATL,PHI,Foyesade Oluokun,OluoFo00,0,4,3,0.75,51,17,12.8,0,116.7,9,34,17,5,1,1,0,2,8,0,0
2021_01_PHI_ATL,202109120atl,2021,1,REG,ATL,PHI,Duron Harmon,HarmDu00,0,4,3,0.75,15,5,3.8,0,80.2,4,6,9,3,0,0,0,0,7,0,0
2021_01_PHI_ATL,202109120atl,2021,1,REG,ATL,PHI,AJ Terrell,TerrAJ00,0,5,3,0.6,30,10,6,0,77.1,3.6,18,12,0,0,0,0,0,7,1,0.125
2021_01_PHI_ATL,202109120atl,2021,1,REG,ATL,PHI,Isaiah Oliver,OlivIs00,0,2,2,1,12,6,6,0,91.7,-2,-4,16,2,2,0,0,2,4,0,0
2021_01_PHI_ATL,202109120atl,2021,1,REG,ATL,PHI,Jacob Tuioti-Mariner,TuioJa00,0,2,2,1,12,6,6,0,91.7,1,2,10,0,0,0,1,1,3,0,0
2021_01_PHI_ATL,202109120atl,2021,1,REG,ATL,PHI,Erik Harris,HarrEr00,0,2,2,1,19,9.5,9.5,0,106.2,4.5,9,10,0,0,0,0,0,6,0,0
2021_01_PHI_ATL,202109120atl,2021,1,REG,ATL,PHI,Jaylinn Hawkins,HawkJa00,0,1,1,1,8,8,8,0,100,-5,-5,13,2,1,0,0,1,1,0,0
2021_01_PHI_ATL,202109120atl,2021,1,REG,ATL,PHI,T.J. Green,GreeT.00,0,1,1,1,0,0,0,0,79.2,0,0,0,0,0,0,0,0,2,0,0
2021_01_PHI_ATL,202109120atl,2021,1,REG,ATL,PHI,Cameron Nizialek,NiziCa00,0,1,1,1,11,11,11,0,112.5,-3,-3,14,0,0,0,0,0,0,0,NA
2021_01_PHI_ATL,202109120atl,2021,1,REG,ATL,PHI,Grady Jarrett,JarrGr00,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,0,2,0,1,1
2021_01_PHI_ATL,202109120atl,2021,1,REG,ATL,PHI,Jonathan Bullard,BullJo00,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,1,2,0,0
2021_01_PHI_ATL,202109120atl,2021,1,REG,ATL,PHI,John Cominsky,ComiJo00,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,1
2021_01_PHI_ATL,202109120atl,2021,1,REG,ATL,PHI,Steven Means,MeanSt00,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,4,0,0
2021_01_PHI_ATL,202109120atl,2021,1,REG,PHI,ATL,Darius Slay,SlayDa00,0,8,4,0.5,27,6.8,3.4,0,57.8,7.3,11,16,0,0,0,0,0,6,0,0
2021_01_PHI_ATL,202109120atl,2021,1,REG,PHI,ATL,Avonte Maddox,MaddAv00,0,6,4,0.667,27,6.8,4.5,0,76.4,2.8,9,18,0,0,0,0,0,9,0,0
2021_01_PHI_ATL,202109120atl,2021,1,REG,PHI,ATL,Steven Nelson,NelsSt01,0,5,3,0.6,26,8.7,5.2,0,73.7,7,18,8,0,0,0,0,0,7,0,0
2021_01_PHI_ATL,202109120atl,2021,1,REG,PHI,ATL,Alex Singleton,SingAl00,0,3,3,1,23,7.7,7.7,0,98.6,4,12,11,0,0,0,0,0,8,0,0
2021_01_PHI_ATL,202109120atl,2021,1,REG,PHI,ATL,Eric Wilson,WilsEr00,0,3,3,1,16,5.3,5.3,0,88.9,4.3,13,3,1,0,0,0,0,8,1,0.111
2021_01_PHI_ATL,202109120atl,2021,1,REG,PHI,ATL,Marcus Epps,EppsMa00,0,2,2,1,28,14,14,0,118.7,14,28,0,0,0,0,0,0,2,0,0
2021_01_PHI_ATL,202109120atl,2021,1,REG,PHI,ATL,Genard Avery,AverGe00,0,1,1,1,5,5,5,0,87.5,3,3,2,2,1,1,0,2,2,0,0
2021_01_PHI_ATL,202109120atl,2021,1,REG,PHI,ATL,T.J. Edwards,EdwaTJ02,0,1,1,1,1,1,1,0,79.2,1,1,0,0,0,0,0,0,4,0,0
2021_01_PHI_ATL,202109120atl,2021,1,REG,PHI,ATL,K'Von Wallace,WallKV00,0,2,1,0.5,7,7,3.5,0,58.3,8.5,1,6,0,0,0,0,0,2,1,0.333
2021_01_PHI_ATL,202109120atl,2021,1,REG,PHI,ATL,Anthony Harris,HarrAn01,0,4,1,0.25,11,11,2.8,0,39.6,2,7,4,0,0,0,0,0,3,0,0
2021_01_PHI_ATL,202109120atl,2021,1,REG,PHI,ATL,Javon Hargrave,HargJa00,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,2,3,5,0,0
2021_01_PHI_ATL,202109120atl,2021,1,REG,PHI,ATL,Brandon Graham,GrahBr99,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,1,0,3,2,0,0
2021_01_PHI_ATL,202109120atl,2021,1,REG,PHI,ATL,Hassan Ridgeway,RidgHa00,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,1,3,2,0,0
2021_01_PHI_ATL,202109120atl,2021,1,REG,PHI,ATL,Derek Barnett,BarnDe01,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,1,3,0,0
2021_01_PHI_ATL,202109120atl,2021,1,REG,PHI,ATL,Fletcher Cox,CoxxFl00,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,0,NA
2021_01_PIT_BUF,202109120buf,2021,1,REG,BUF,PIT,Levi Wallace,WallLe00,0,11,7,0.636,41,5.9,3.7,1,100.9,3.7,9,32,0,0,0,0,0,4,0,0
2021_01_PIT_BUF,202109120buf,2021,1,REG,BUF,PIT,Tre'Davious White,WhitTr01,0,6,3,0.5,46,15.3,7.7,0,75.7,6.3,16,30,0,0,0,0,0,3,2,0.4
2021_01_PIT_BUF,202109120buf,2021,1,REG,BUF,PIT,Taron Johnson,JohnTa01,0,5,2,0.4,38,19,7.6,0,67.1,10.8,31,7,0,0,0,0,0,7,0,0
2021_01_PIT_BUF,202109120buf,2021,1,REG,BUF,PIT,Micah Hyde,HydeMi00,0,5,2,0.4,31,15.5,6.2,0,61.2,9.2,29,2,0,0,0,0,0,6,0,0
2021_01_PIT_BUF,202109120buf,2021,1,REG,BUF,PIT,Matt Milano,MilaMa00,0,2,2,1,2,1,1,0,79.2,0.5,1,1,5,0,0,0,0,5,1,0.167
2021_01_PIT_BUF,202109120buf,2021,1,REG,BUF,PIT,Jordan Poyer,PoyeJo00,0,2,1,0.5,6,6,3,0,56.2,0.5,2,4,3,0,0,1,1,6,1,0.143
2021_01_PIT_BUF,202109120buf,2021,1,REG,BUF,PIT,Tremaine Edmunds,EdmuTr01,0,1,1,1,24,24,24,0,118.7,15,15,9,5,0,0,0,0,4,0,0
2021_01_PIT_BUF,202109120buf,2021,1,REG,BUF,PIT,Mario Addison,AddiMa00,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,2,1,0,0
2021_01_PIT_BUF,202109120buf,2021,1,REG,BUF,PIT,Jerry Hughes,HughJe99,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,0,2,1,0,0
2021_01_PIT_BUF,202109120buf,2021,1,REG,BUF,PIT,Harrison Phillips,PhilHa00,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,1,0,0,NA
2021_01_PIT_BUF,202109120buf,2021,1,REG,BUF,PIT,Gregory Rousseau,RousGr00,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,1,2,0,0
2021_01_PIT_BUF,202109120buf,2021,1,REG,BUF,PIT,Vernon Butler,ButlVe00,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,1,0,0,NA
2021_01_PIT_BUF,202109120buf,2021,1,REG,BUF,PIT,Ed Oliver,OlivEd00,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,1,3,0,0
2021_01_PIT_BUF,202109120buf,2021,1,REG,BUF,PIT,A.J. Epenesa,EpenAJ00,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,1,0,0,NA
2021_01_PIT_BUF,202109120buf,2021,1,REG,PIT,BUF,Minkah Fitzpatrick,FitzMi00,0,10,6,0.6,60,10,6,0,77.1,10.6,39,21,0,0,0,0,0,10,1,0.091
2021_01_PIT_BUF,202109120buf,2021,1,REG,PIT,BUF,Cameron Sutton,SuttCa00,0,8,5,0.625,32,6.4,4,1,110.4,10,27,5,1,0,0,0,0,5,0,0
2021_01_PIT_BUF,202109120buf,2021,1,REG,PIT,BUF,James Pierre,PierJa01,0,9,5,0.556,50,10,5.6,0,71.5,10.9,41,9,0,0,0,0,0,7,0,0
2021_01_PIT_BUF,202109120buf,2021,1,REG,PIT,BUF,Devin Bush Jr.,BushDe01,0,4,4,1,23,5.8,5.8,0,90.6,3.3,13,10,0,0,0,0,0,10,1,0.091
2021_01_PIT_BUF,202109120buf,2021,1,REG,PIT,BUF,Tre Norwood,NorwTr00,0,4,3,0.75,22,7.3,5.5,0,87.5,13.5,9,13,0,0,0,0,0,6,0,0
2021_01_PIT_BUF,202109120buf,2021,1,REG,PIT,BUF,Joe Haden,HadeJo99,0,4,3,0.75,42,14,10.5,0,108.3,12.3,22,20,0,0,0,0,0,5,0,0
2021_01_PIT_BUF,202109120buf,2021,1,REG,PIT,BUF,Terrell Edmunds,EdmuTe00,0,6,3,0.5,29,9.7,4.8,0,63.9,5.5,20,9,0,0,0,0,0,5,1,0.167
2021_01_PIT_BUF,202109120buf,2021,1,REG,PIT,BUF,Joe Schobert,SchoJo00,0,2,1,0.5,12,12,6,0,68.7,4.5,4,8,1,0,0,0,0,6,0,0
2021_01_PIT_BUF,202109120buf,2021,1,REG,PIT,BUF,Cameron Heyward,HeywCa01,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6,0,1,7,4,0,0
2021_01_PIT_BUF,202109120buf,2021,1,REG,PIT,BUF,T.J. Watt,WattT.00,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,3,2,6,3,0,0
2021_01_PIT_BUF,202109120buf,2021,1,REG,PIT,BUF,Melvin Ingram,IngrMe00,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,0,3,1,0,0
2021_01_PIT_BUF,202109120buf,2021,1,REG,PIT,BUF,Alex Highsmith,HighAl02,0,1,0,0,NA,NA,0,NA,39.6,6,NA,NA,0,2,0,0,2,4,0,0
2021_01_PIT_BUF,202109120buf,2021,1,REG,PIT,BUF,Tyson Alualu,AluaTy99,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,1,5,0,0
2021_01_NYJ_CAR,202109120car,2021,1,REG,CAR,NYJ,Shaq Thompson,ThomSh01,1,8,5,0.625,49,9.8,6.1,0,40.1,7.8,20,29,4,0,0,1,1,10,0,0
2021_01_NYJ_CAR,202109120car,2021,1,REG,CAR,NYJ,Donte Jackson,JackDo02,0,9,5,0.556,98,19.6,10.9,0,93.7,16.7,61,37,0,0,0,0,0,7,0,0
2021_01_NYJ_CAR,202109120car,2021,1,REG,CAR,NYJ,Jeremy Chinn,ChinJe00,0,5,3,0.6,45,15,9,1,129.2,18.8,40,5,3,0,1,0,1,3,0,0
2021_01_NYJ_CAR,202109120car,2021,1,REG,CAR,NYJ,Haason Reddick,ReddHa00,0,3,2,0.667,4,2,1.3,0,70.1,-0.7,-3,7,4,1,0,1.5,3,4,1,0.2
2021_01_NYJ_CAR,202109120car,2021,1,REG,CAR,NYJ,Jermaine Carter Jr.,CartJe00,0,4,2,0.5,19,9.5,4.8,0,63.5,5,9,10,2,0,1,0,1,4,1,0.2
2021_01_NYJ_CAR,202109120car,2021,1,REG,CAR,NYJ,Jaycee Horn,HornJa00,0,4,2,0.5,18,9,4.5,1,102.1,5,11,7,0,0,0,0,0,3,1,0.25
2021_01_NYJ_CAR,202109120car,2021,1,REG,CAR,NYJ,Sean Chandler,ChanSe00,0,1,1,1,25,25,25,0,118.7,18,18,7,0,0,0,0,0,1,0,0
2021_01_NYJ_CAR,202109120car,2021,1,REG,CAR,NYJ,Brian Burns,BurnBr00,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,0,1,4,2,1,0.333
2021_01_NYJ_CAR,202109120car,2021,1,REG,CAR,NYJ,Marquis Haynes,HaynMa01,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,2,1,0,0
2021_01_NYJ_CAR,202109120car,2021,1,REG,CAR,NYJ,DaQuan Jones,JoneDa04,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,0,2,2,0,0
2021_01_NYJ_CAR,202109120car,2021,1,REG,CAR,NYJ,Juston Burris,BurrJu00,0,1,0,0,NA,NA,0,NA,39.6,-2,NA,NA,2,1,0,0,1,4,1,0.2
2021_01_NYJ_CAR,202109120car,2021,1,REG,CAR,NYJ,Derrick Brown,BrowDe05,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,4,0,0
2021_01_NYJ_CAR,202109120car,2021,1,REG,CAR,NYJ,Yetur Gross-Matos,GrosYe00,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,2,0,0
2021_01_NYJ_CAR,202109120car,2021,1,REG,CAR,NYJ,Daviyon Nixon,NixoDa00,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.5,1,1,0,0
2021_01_NYJ_CAR,202109120car,2021,1,REG,CAR,NYJ,Morgan Fox,FoxxMo00,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,1,0.5
2021_01_NYJ_CAR,202109120car,2021,1,REG,CAR,NYJ,Myles Hartsfield,HartMy00,0,1,0,0,NA,NA,0,NA,39.6,0,NA,NA,0,0,0,0,0,2,0,0
2021_01_NYJ_CAR,202109120car,2021,1,REG,CAR,NYJ,Frankie Luvu,LuvuFr00,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,2,0,0
2021_01_NYJ_CAR,202109120car,2021,1,REG,NYJ,CAR,C.J. Mosley,MoslC.00,0,5,4,0.8,45,11.3,9,0,104.2,2.8,2,43,4,0,0,0,0,4,1,0.2
2021_01_NYJ_CAR,202109120car,2021,1,REG,NYJ,CAR,Del'Shawn Phillips,PhilDe00,0,3,3,1,27,9,9,0,104.2,2,6,21,2,1,0,0,1,11,2,0.154
2021_01_NYJ_CAR,202109120car,2021,1,REG,NYJ,CAR,Brandin Echols,EchoBr00,0,5,3,0.6,26,8.7,5.2,0,73.7,9.2,19,7,0,0,0,0,0,5,0,0
2021_01_NYJ_CAR,202109120car,2021,1,REG,NYJ,CAR,Javelin Guidry,GuidJa01,0,4,3,0.75,37,12.3,9.3,0,103.1,8.8,23,14,0,0,0,0,0,3,0,0
2021_01_NYJ_CAR,202109120car,2021,1,REG,NYJ,CAR,Michael Carter,CartMi02,0,5,3,0.6,17,5.7,3.4,0,66.2,5.6,3,14,2,0,0,0,0,5,0,0
2021_01_NYJ_CAR,202109120car,2021,1,REG,NYJ,CAR,Marcus Maye,MayeMa00,0,4,2,0.5,18,9,4.5,0,62.5,8.8,2,16,2,0,0,0,0,8,0,0
2021_01_NYJ_CAR,202109120car,2021,1,REG,NYJ,CAR,Sheldrick Redwine,RedwSh00,0,2,2,1,83,41.5,41.5,1,158.3,35.5,71,12,0,0,0,0,0,5,0,0
2021_01_NYJ_CAR,202109120car,2021,1,REG,NYJ,CAR,John Franklin-Myers,FranJo02,0,1,1,1,-5,-5,-5,0,79.2,-3,-3,-2,0,2,1,1,4,3,0,0
2021_01_NYJ_CAR,202109120car,2021,1,REG,NYJ,CAR,Hamsah Nasirildeen,NasiHa00,0,1,1,1,11,11,11,0,112.5,-4,-4,15,0,0,0,0,0,3,1,0.25
2021_01_NYJ_CAR,202109120car,2021,1,REG,NYJ,CAR,Adrian Colbert,ColbAd00,0,1,1,1,11,11,11,0,112.5,8,8,3,1,0,0,0,0,3,0,0
2021_01_NYJ_CAR,202109120car,2021,1,REG,NYJ,CAR,Bryce Hall,HallBr02,0,2,1,0.5,9,9,4.5,0,62.5,18.5,5,4,0,0,0,0,0,1,0,0
2021_01_NYJ_CAR,202109120car,2021,1,REG,NYJ,CAR,Bryce Huff,HuffBr00,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,0,2,2,0,0
2021_01_NYJ_CAR,202109120car,2021,1,REG,NYJ,CAR,Quinnen Williams,WillQu00,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,0,2,3,0,0
2021_01_NYJ_CAR,202109120car,2021,1,REG,NYJ,CAR,Shaq Lawson,LawsSh00,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,0,2,3,0,0
2021_01_NYJ_CAR,202109120car,2021,1,REG,NYJ,CAR,Folorunso Fatukasi,FatuFo00,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,1,3,0,0
2021_01_NYJ_CAR,202109120car,2021,1,REG,NYJ,CAR,Nathan Shepherd,ShepNa00,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,1,0,0,NA
2021_01_MIN_CIN,202109120cin,2021,1,REG,CIN,MIN,Eli Apple,ApplEl00,0,7,7,1,70,10,10,1,147.9,6.4,45,25,0,0,0,0,0,6,2,0.25
2021_01_MIN_CIN,202109120cin,2021,1,REG,CIN,MIN,Chidobe Awuzie,AwuzCh00,0,11,7,0.636,83,11.9,7.5,0,86.6,11.3,50,33,1,0,0,0,0,6,0,0
2021_01_MIN_CIN,202109120cin,2021,1,REG,CIN,MIN,Mike Hilton,HiltMi01,0,7,5,0.714,45,9,6.4,1,128,5.4,17,28,5,3,0,0,3,6,0,0
2021_01_MIN_CIN,202109120cin,2021,1,REG,CIN,MIN,Germaine Pratt,PratGe00,0,4,4,1,24,6,6,0,91.7,3.8,15,9,3,0,1,0,1,8,0,0
2021_01_MIN_CIN,202109120cin,2021,1,REG,CIN,MIN,Vonn Bell,BellVo00,0,4,4,1,27,6.8,6.8,0,94.8,0.8,3,24,0,0,0,0,0,7,0,0
2021_01_MIN_CIN,202109120cin,2021,1,REG,CIN,MIN,Jessie Bates III,BateJe00,0,4,4,1,51,12.8,12.8,0,118.7,9.5,38,13,1,0,0,0,0,9,0,0
2021_01_MIN_CIN,202109120cin,2021,1,REG,CIN,MIN,Logan Wilson,WilsLo00,0,4,3,0.75,38,12.7,9.5,0,104.2,5.5,14,24,2,0,1,0,1,7,0,0
2021_01_MIN_CIN,202109120cin,2021,1,REG,CIN,MIN,Cameron Sample,SampCa00,0,1,1,1,9,9,9,0,104.2,-4,-4,13,0,0,1,0,1,0,0,NA
2021_01_MIN_CIN,202109120cin,2021,1,REG,CIN,MIN,Jordan Evans,EvanJo01,0,1,1,1,8,8,8,0,100,6,6,2,1,0,0,0,0,1,0,0
2021_01_MIN_CIN,202109120cin,2021,1,REG,CIN,MIN,Darius Phillips,PhilDa02,0,1,1,1,7,7,7,0,95.8,7,7,0,0,0,0,0,0,1,0,0
2021_01_MIN_CIN,202109120cin,2021,1,REG,CIN,MIN,Ricardo Allen,AlleRi00,0,1,1,1,0,0,0,0,79.2,-4,-4,4,1,0,0,0,0,5,0,0
2021_01_MIN_CIN,202109120cin,2021,1,REG,CIN,MIN,Trey Hendrickson,HendTr00,0,1,0,0,NA,NA,0,NA,39.6,0,NA,NA,1,3,1,0,4,0,0,NA
2021_01_MIN_CIN,202109120cin,2021,1,REG,CIN,MIN,Sam Hubbard,HubbSa00,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,2,3,0,0
2021_01_MIN_CIN,202109120cin,2021,1,REG,CIN,MIN,B.J. Hill,HillB.00,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,2,3,0,0
2021_01_MIN_CIN,202109120cin,2021,1,REG,CIN,MIN,Josh Tupou,TupoJo00,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,1,0,0,NA
2021_01_MIN_CIN,202109120cin,2021,1,REG,CIN,MIN,Larry Ogunjobi,OgunLa00,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,6,0,0
2021_01_MIN_CIN,202109120cin,2021,1,REG,CIN,MIN,Akeem Davis-Gaither,DaviAk01,0,1,0,0,NA,NA,0,NA,39.6,13,NA,NA,0,0,0,0,0,0,0,NA
