game_id,pfr_game_id,season,week,game_type,team,opponent,pfr_player_name,pfr_player_id,def_ints,def_targets,def_completions_allowed,def_completion_pct,def_yards_allowed,def_yards_allowed_per_cmp,def_yards_allowed_per_tgt,def_receiving_td_allowed,def_passer_rating_allowed,def_adot,def_air_yards_completed,def_yards_after_catch,def_times_blitzed,def_times_hurried,def_times_hitqb,def_sacks,def_pressures,def_tackles_combined,def_missed_tackles,def_missed_tackle_pct
2019_01_ATL_MIN,201909080min,2019,1,REG,ATL,MIN,Isaiah Oliver,OlivIs00,0,2,2,1,35,17.5,17.5,1,158.3,11.5,23,12,0,0,0,0,0,1,1,0.5
2019_01_ATL_MIN,201909080min,2019,1,REG,ATL,MIN,Deion Jones,JoneDe01,0,1,1,1,1,1,1,0,79.2,1,1,0,2,0,0,0,0,4,0,0
2019_01_ATL_MIN,201909080min,2019,1,REG,ATL,MIN,Ricardo Allen,AlleRi00,0,1,1,1,9,9,9,0,104.2,0,0,9,0,0,0,0,0,4,0,0
2019_01_ATL_MIN,201909080min,2019,1,REG,ATL,MIN,De'Vondre Campbell,CampDe00,0,1,1,1,31,31,31,0,118.7,24,24,7,1,0,0,0,0,8,1,0.111
2019_01_ATL_MIN,201909080min,2019,1,REG,ATL,MIN,Foyesade Oluokun,OluoFo00,0,1,1,1,8,8,8,0,100,2,2,6,0,0,0,0,0,4,0,0
2019_01_ATL_MIN,201909080min,2019,1,REG,ATL,MIN,Grady Jarrett,JarrGr00,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,3,5,0,0
2019_01_ATL_MIN,201909080min,2019,1,REG,ATL,MIN,Keanu Neal,NealKe01,0,1,0,0,NA,NA,0,NA,39.6,4,NA,NA,1,0,1,0,1,1,1,0.5
2019_01_ATL_MIN,201909080min,2019,1,REG,ATL,MIN,Allen Bailey,BailAl00,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,5,2,0.286
2019_01_ATL_MIN,201909080min,2019,1,REG,ATL,MIN,Damontae Kazee,KazeDa00,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1,0,0
2019_01_ATL_MIN,201909080min,2019,1,REG,ATL,MIN,Takkarist McKinley,McKiTa00,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,3,1,0.25
