game_id,pfr_game_id,season,week,game_type,team,opponent,pfr_player_name,pfr_player_id,def_ints,def_targets,def_completions_allowed,def_completion_pct,def_yards_allowed,def_yards_allowed_per_cmp,def_yards_allowed_per_tgt,def_receiving_td_allowed,def_passer_rating_allowed,def_adot,def_air_yards_completed,def_yards_after_catch,def_times_blitzed,def_times_hurried,def_times_hitqb,def_sacks,def_pressures,def_tackles_combined,def_missed_tackles,def_missed_tackle_pct
2020_01_CLE_BAL,202009130rav,2020,1,REG,BAL,CLE,Jihad Ward,WardJi02,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,6,0,0
2020_01_CLE_BAL,202009130rav,2020,1,REG,BAL,CLE,Calais Campbell,CampCa99,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,1,0.5
2020_01_CLE_BAL,202009130rav,2020,1,REG,CLE,BAL,B.J. Goodson,GoodB.00,0,6,5,0.833,54,10.8,9,1,143.7,7.8,33,21,4,0,0,0,0,9,0,0
2020_01_CLE_BAL,202009130rav,2020,1,REG,CLE,BAL,Terrance Mitchell,MitcTe00,0,5,4,0.8,44,11,8.8,0,103.3,6.2,22,22,0,0,0,0,0,4,0,0
2020_01_CLE_BAL,202009130rav,2020,1,REG,CLE,BAL,Tavierre Thomas,ThomTa01,0,3,3,1,55,18.3,18.3,1,158.3,13,39,16,3,0,0,1,1,4,0,0
2020_01_CLE_BAL,202009130rav,2020,1,REG,CLE,BAL,Denzel Ward,WardDe02,0,4,3,0.75,32,10.7,8,0,97.9,14.3,32,0,0,0,0,0,0,3,0,0
2020_01_CLE_BAL,202009130rav,2020,1,REG,CLE,BAL,Karl Joseph,JoseKa00,0,2,2,1,26,13,13,1,158.3,10,20,6,0,1,0,0,1,5,0,0
2020_01_CLE_BAL,202009130rav,2020,1,REG,CLE,BAL,Malcolm Smith,SmitMa02,0,2,2,1,1,0.5,0.5,0,79.2,-2,-4,5,0,0,0,0,0,3,0,0
2020_01_CLE_BAL,202009130rav,2020,1,REG,CLE,BAL,Andrew Sendejo,SendAn00,0,2,2,1,68,34,34,0,118.7,30.5,61,7,1,0,0,0,0,4,1,0.2
2020_01_CLE_BAL,202009130rav,2020,1,REG,CLE,BAL,Olivier Vernon,VernOl00,0,1,1,1,4,4,4,0,83.3,4,4,0,2,1,0,0,1,2,0,0
2020_01_CLE_BAL,202009130rav,2020,1,REG,CLE,BAL,Sheldon Richardson,RichSh00,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,0,0,3,1,0,0
2020_01_CLE_BAL,202009130rav,2020,1,REG,CLE,BAL,Myles Garrett,GarrMy00,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,2,1,0,0
2020_01_CLE_BAL,202009130rav,2020,1,REG,CLE,BAL,Adrian Clayborn,ClayAd00,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,2,2,0,0
2020_01_CLE_BAL,202009130rav,2020,1,REG,CLE,BAL,Sione Takitaki,TakiSi00,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0,1,0,1,7,0,0
2020_01_CLE_BAL,202009130rav,2020,1,REG,CLE,BAL,Larry Ogunjobi,OgunLa00,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,3,1,0.25
2020_01_NYJ_BUF,202009130buf,2020,1,REG,BUF,NYJ,Taron Johnson,JohnTa01,0,10,6,0.6,38,6.3,3.8,0,67.9,6,21,17,3,0,0,0,0,5,0,0
2020_01_NYJ_BUF,202009130buf,2020,1,REG,BUF,NYJ,Matt Milano,MilaMa00,1,5,3,0.6,38,12.7,7.6,0,44.2,13.2,25,13,3,0,0,0,0,4,0,0
2020_01_NYJ_BUF,202009130buf,2020,1,REG,BUF,NYJ,Levi Wallace,WallLe00,0,6,3,0.5,9,3,1.5,0,56.2,10.8,0,9,0,0,0,0,0,2,0,0
2020_01_NYJ_BUF,202009130buf,2020,1,REG,BUF,NYJ,A.J. Klein,KleiAJ00,0,2,2,1,15,7.5,7.5,0,97.9,4.5,9,6,8,0,0,0,0,5,0,0
2020_01_NYJ_BUF,202009130buf,2020,1,REG,BUF,NYJ,Tre'Davious White,WhitTr01,0,3,2,0.667,13,6.5,4.3,0,75.7,5.7,5,8,0,0,0,0,0,0,1,1
2020_01_NYJ_BUF,202009130buf,2020,1,REG,BUF,NYJ,Jordan Poyer,PoyeJo00,0,2,2,1,13,6.5,6.5,0,93.7,3.5,4,9,5,0,0,0,0,4,1,0.2
2020_01_NYJ_BUF,202009130buf,2020,1,REG,BUF,NYJ,Jerry Hughes,HughJe99,0,1,1,1,2,2,2,0,79.2,-5,-5,7,0,1,0,0,1,2,0,0
2020_01_NYJ_BUF,202009130buf,2020,1,REG,BUF,NYJ,Tremaine Edmunds,EdmuTr01,0,1,1,1,69,69,69,1,158.3,0,0,69,3,0,0,0,0,3,1,0.25
2020_01_NYJ_BUF,202009130buf,2020,1,REG,BUF,NYJ,Micah Hyde,HydeMi00,0,2,1,0.5,18,18,9,0,81.2,9.5,17,1,5,0,0,0,0,4,0,0
2020_01_NYJ_BUF,202009130buf,2020,1,REG,BUF,NYJ,Ed Oliver,OlivEd00,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,1,0,3,1,0,0
2020_01_NYJ_BUF,202009130buf,2020,1,REG,BUF,NYJ,Mario Addison,AddiMa00,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,3,0,0
2020_01_NYJ_BUF,202009130buf,2020,1,REG,BUF,NYJ,Tyrel Dodson,DodsTy01,0,1,0,0,NA,NA,0,NA,39.6,19,NA,NA,1,0,0,1,1,4,0,0
2020_01_NYJ_BUF,202009130buf,2020,1,REG,BUF,NYJ,Harrison Phillips,PhilHa00,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,1,1,0,0
2020_01_NYJ_BUF,202009130buf,2020,1,REG,BUF,NYJ,Trent Murphy,MurpTr00,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,2,0,0
2020_01_NYJ_BUF,202009130buf,2020,1,REG,BUF,NYJ,Dean Marlowe,MarlDe00,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1,0,0
2020_01_NYJ_BUF,202009130buf,2020,1,REG,NYJ,BUF,Harvey Langi,LangHa00,0,6,5,0.833,29,5.8,4.8,0,86.8,3.7,9,20,10,0,0,0,0,6,4,0.4
2020_01_NYJ_BUF,202009130buf,2020,1,REG,NYJ,BUF,Pierre Desir,DesiPi00,0,5,5,1,60,12,12,2,156.2,7.2,36,24,0,0,0,0,0,6,0,0
2020_01_NYJ_BUF,202009130buf,2020,1,REG,NYJ,BUF,Brian Poole,PoolBr01,0,6,4,0.667,43,10.8,7.2,0,87.5,3.8,15,28,3,0,0,1,1,9,0,0
2020_01_NYJ_BUF,202009130buf,2020,1,REG,NYJ,BUF,Blessuan Austin,AustBl00,0,8,4,0.5,17,4.3,2.1,0,56.2,3.5,11,6,0,0,0,0,0,8,3,0.273
2020_01_NYJ_BUF,202009130buf,2020,1,REG,NYJ,BUF,Neville Hewitt,HewiNe00,0,4,3,0.75,20,6.7,5,0,85.4,0.5,6,14,4,0,0,0,0,8,1,0.111
2020_01_NYJ_BUF,202009130buf,2020,1,REG,NYJ,BUF,Bradley McDougald,McDoBr01,0,4,3,0.75,59,19.7,14.8,0,116.7,21.3,40,19,0,0,0,0,0,8,0,0
2020_01_NYJ_BUF,202009130buf,2020,1,REG,NYJ,BUF,Nate Hairston,HairNa00,0,3,3,1,33,11,11,0,112.5,9.3,28,5,0,0,0,0,0,5,0,0
2020_01_NYJ_BUF,202009130buf,2020,1,REG,NYJ,BUF,Marcus Maye,MayeMa00,0,4,2,0.5,26,13,6.5,0,70.8,10,24,2,4,0,0,2,2,10,2,0.167
2020_01_NYJ_BUF,202009130buf,2020,1,REG,NYJ,BUF,Frankie Luvu,LuvuFr00,0,3,2,0.667,9,4.5,3,0,70.1,4.3,9,0,3,1,0,0,1,4,2,0.333
2020_01_NYJ_BUF,202009130buf,2020,1,REG,NYJ,BUF,Tarell Basham,BashTa00,0,1,1,1,0,0,0,0,79.2,0,0,0,8,1,1,0,2,4,0,0
2020_01_NYJ_BUF,202009130buf,2020,1,REG,NYJ,BUF,Kyle Phillips,PhilKy00,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,1,0,0
2020_01_NYJ_BUF,202009130buf,2020,1,REG,NYJ,BUF,Quinnen Williams,WillQu00,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,1,3,0,0
2020_01_NYJ_BUF,202009130buf,2020,1,REG,NYJ,BUF,Folorunso Fatukasi,FatuFo00,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,3,2,0.4
2020_01_NYJ_BUF,202009130buf,2020,1,REG,NYJ,BUF,Henry Anderson,AndeHe00,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,3,3,0.5
2020_01_NYJ_BUF,202009130buf,2020,1,REG,NYJ,BUF,Jordan Jenkins,JenkJo01,0,2,0,0,16,NA,8,0,60.4,-1.5,-3,19,4,0,0,0,0,1,1,0.5
2020_01_NYJ_BUF,202009130buf,2020,1,REG,NYJ,BUF,Nathan Shepherd,ShepNa00,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,1,0.5
2020_01_NYJ_BUF,202009130buf,2020,1,REG,NYJ,BUF,Jordan Willis,WillJo09,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,1
2020_01_NYJ_BUF,202009130buf,2020,1,REG,NYJ,BUF,Steve McLendon,McLeSt00,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,1,0.5
2020_01_LV_CAR,202009130car,2020,1,REG,CAR,LV,Shaq Thompson,ThomSh01,0,8,6,0.75,55,9.2,6.9,0,93.2,2.5,15,40,0,0,0,0,0,12,0,0
2020_01_LV_CAR,202009130car,2020,1,REG,CAR,LV,Troy Pride Jr.,PridTr00,0,5,4,0.8,52,13,10.4,1,149.6,16,35,17,0,0,0,0,0,7,0,0
2020_01_LV_CAR,202009130car,2020,1,REG,CAR,LV,Brian Burns,BurnBr00,0,3,3,1,17,5.7,5.7,0,90.3,-3,-9,26,0,1,0,0,1,4,0,0
2020_01_LV_CAR,202009130car,2020,1,REG,CAR,LV,Jeremy Chinn,ChinJe00,0,3,3,1,20,6.7,6.7,0,94.4,-1,-3,23,3,0,0,0,0,8,5,0.385
2020_01_LV_CAR,202009130car,2020,1,REG,CAR,LV,Tre Boston,BostTr00,0,4,2,0.5,52,26,13,0,95.8,19.8,33,19,1,0,0,0,0,6,1,0.143
2020_01_LV_CAR,202009130car,2020,1,REG,CAR,LV,Rasul Douglas,DougRa00,0,4,2,0.5,24,12,6,0,68.7,9,7,17,0,0,0,0,0,1,2,0.667
2020_01_LV_CAR,202009130car,2020,1,REG,CAR,LV,Tahir Whitehead,WhitTa00,0,3,2,0.667,22,11,7.3,0,88.2,0.3,1,21,1,0,0,0,0,6,2,0.25
2020_01_LV_CAR,202009130car,2020,1,REG,CAR,LV,Juston Burris,BurrJu00,0,1,1,1,8,8,8,0,100,0,0,8,4,1,0,0,1,2,2,0.5
2020_01_LV_CAR,202009130car,2020,1,REG,CAR,LV,Corn Elder,EldeCo00,0,2,1,0.5,10,10,5,0,64.6,13.5,9,1,0,0,0,0,0,1,0,0
2020_01_LV_CAR,202009130car,2020,1,REG,CAR,LV,Marquis Haynes,HaynMa01,0,1,1,1,4,4,4,0,83.3,1,1,3,0,0,0,0,0,1,0,0
2020_01_LV_CAR,202009130car,2020,1,REG,CAR,LV,Stephen Weatherly,WeatSt00,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,3,0,0
2020_01_LV_CAR,202009130car,2020,1,REG,CAR,LV,Efe Obada,ObadEf00,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,2,1,0.333
2020_01_LV_CAR,202009130car,2020,1,REG,CAR,LV,Derrick Brown,BrowDe05,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,2,1,0.333
2020_01_LV_CAR,202009130car,2020,1,REG,CAR,LV,Donte Jackson,JackDo02,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,1
2020_01_LV_CAR,202009130car,2020,1,REG,CAR,LV,Yetur Gross-Matos,GrosYe00,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,1,0.5
2020_01_LV_CAR,202009130car,2020,1,REG,CAR,LV,Bravvion Roy,RoyxBr00,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,2,1,0.333
2020_01_CHI_DET,202009130det,2020,1,REG,DET,CHI,Tony McRae,McRaTo00,0,7,5,0.714,64,12.8,9.1,2,139.3,8.3,49,15,0,0,0,0,0,4,0,0
2020_01_CHI_DET,202009130det,2020,1,REG,DET,CHI,Amani Oruwariye,OruwAm00,0,5,4,0.8,54,13.5,10.8,0,111.7,11.2,25,29,0,0,0,0,0,4,2,0.333
2020_01_CHI_DET,202009130det,2020,1,REG,DET,CHI,Will Harris,HarrWi02,0,4,3,0.75,31,10.3,7.8,0,96.9,6.5,16,15,0,0,0,0,0,5,2,0.286
2020_01_CHI_DET,202009130det,2020,1,REG,DET,CHI,Duron Harmon,HarmDu00,0,3,2,0.667,32,16,10.7,0,102.1,11.7,26,6,1,0,1,0,1,5,0,0
2020_01_CHI_DET,202009130det,2020,1,REG,DET,CHI,Desmond Trufant,TrufDe00,0,4,2,0.5,22,11,5.5,0,66.7,12.3,18,4,0,0,0,0,0,2,1,0.333
2020_01_CHI_DET,202009130det,2020,1,REG,DET,CHI,Tracy Walker,WalkTr01,0,5,2,0.4,9,4.5,1.8,1,87.5,5.6,6,3,4,0,0,0,0,9,0,0
2020_01_CHI_DET,202009130det,2020,1,REG,DET,CHI,Jahlani Tavai,TavaJa00,0,2,1,0.5,12,12,6,0,68.7,-1.5,3,9,2,0,1,0,1,4,1,0.2
2020_01_CHI_DET,202009130det,2020,1,REG,DET,CHI,Darryl Roberts,RobeDa00,0,4,1,0.25,18,18,4.5,0,45.8,17.5,18,0,0,0,0,0,0,2,0,0
2020_01_CHI_DET,202009130det,2020,1,REG,DET,CHI,Trey Flowers,FlowTr00,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,2,5,1,0.167
2020_01_CHI_DET,202009130det,2020,1,REG,DET,CHI,Da'Shawn Hand,HandDa00,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,0,2,1,0,0
2020_01_CHI_DET,202009130det,2020,1,REG,DET,CHI,Reggie Ragland,RaglRe00,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,1,0,0,NA
2020_01_CHI_DET,202009130det,2020,1,REG,DET,CHI,Christian Jones,JoneCh05,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,1,1,0,0
2020_01_CHI_DET,202009130det,2020,1,REG,DET,CHI,Nick Williams,WillNi01,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,2,1,0.333
2020_01_CHI_DET,202009130det,2020,1,REG,DET,CHI,Justin Coleman,ColeJu01,0,2,0,0,NA,NA,0,NA,39.6,17,NA,NA,0,0,0,0,0,0,0,NA
2020_01_CHI_DET,202009130det,2020,1,REG,DET,CHI,Romeo Okwara,OkwaRo01,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,1,0.5
2020_01_CHI_DET,202009130det,2020,1,REG,DET,CHI,Jarrad Davis,DaviJa01,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,5,0,0
2020_01_CHI_DET,202009130det,2020,1,REG,CHI,DET,Tashaun Gipson,GipsTa00,0,7,6,0.857,79,13.2,11.3,1,153.3,10,57,22,1,0,0,0,0,7,0,0
2020_01_CHI_DET,202009130det,2020,1,REG,CHI,DET,Roquan Smith,SmitRo07,0,8,5,0.625,27,5.4,3.4,0,68.2,-1.5,-5,32,1,0,0,0,0,7,0,0
